,timestamp,BTC/USDT_open,BTC/USDT_high,BTC/USDT_low,BTC/USDT_close,BTC/USDT_volume,BTC/USDT_zscore
330,2025-01-28,102082.83,103793.71,100272.68,101335.51,8593.76059271,0.19908636680441577
331,2025-01-29,101335.51,104782.65,101328.01,103733.24,9528.87199511,0.6878640783900432
332,2025-01-30,103733.24,106453.2,103297.24,104722.95,6447.80170837,0.8605739494393129
333,2025-01-31,104722.95,106008.6,101560.64,102429.55,9519.17330706,0.1499426596058863
334,2025-02-01,102429.55,102783.7,100280.3,100635.65,6018.79596932,-0.5609433718427311
335,2025-02-02,100635.65,101456.6,96150.01,97700.59,14718.16115019,-1.903976065579333
336,2025-02-03,97700.59,102475.37,91245.56,101328.51,30530.62155509,-0.6299957483377353
337,2025-02-04,101328.51,101708.6,96150.02,97754.67,17959.31671219,-2.0634234341305313
338,2025-02-05,97754.67,99133.06,96155.0,96612.44,11144.15764069,-2.2011824779164963
339,2025-02-06,96612.44,99120.0,95676.64,96554.35,7931.88950141,-1.8864298964437325
340,2025-02-07,96554.35,100137.98,95629.23,96506.79,9313.97989588,-1.6607474719674349
341,2025-02-08,96506.79,96880.0,95630.0,96444.74,4115.96082139,-1.4984050958235464
342,2025-02-09,96444.74,97323.09,94713.0,96463.49,4855.53203912,-1.3353645695155487
343,2025-02-10,96463.49,98344.96,95256.1,97430.82,6679.21330938,-0.9621209885732827
344,2025-02-11,97430.82,98478.41,94876.88,95778.2,6108.58949178,-1.3136587961611241
345,2025-02-12,95778.2,98119.87,94088.42,97869.99,8446.54978023,-0.6148696702033184
346,2025-02-13,97869.99,98082.46,95225.01,96608.13,6404.10847832,-0.9148566061226072
347,2025-02-14,96608.13,98825.99,96266.24,97500.48,5774.13009438,-0.5548029793394731
348,2025-02-15,97500.48,97972.26,97223.58,97569.67,3064.52290219,-0.4602098702818723
349,2025-02-16,97569.67,97704.47,96046.18,96118.12,2955.20071164,-0.8880804979922117
350,2025-02-17,96118.12,97046.05,95208.0,95780.0,5232.0053314,-0.9151247621993376
351,2025-02-18,95780.0,96750.3,93388.09,95671.75,5366.05759673,-0.894226435378874
352,2025-02-19,95671.75,96889.74,95029.99,96644.36,4652.27523954,-0.441109210581632
353,2025-02-20,96644.36,98711.36,96415.09,98305.0,5235.45570644,0.701636758475303
354,2025-02-21,98305.0,99475.0,94882.01,96181.98,7414.98438287,-0.6765721267708136
355,2025-02-22,96181.98,96980.0,95771.44,96551.0,2823.04914981,-0.342194897564535
356,2025-02-23,96551.0,96650.0,95240.7,96258.0,1759.54274023,-0.6278553839119315
357,2025-02-24,96258.0,96500.0,91349.26,91552.88,8270.68895461,-3.6078872597783755
358,2025-02-25,91552.88,92539.13,86051.02,88680.39,21650.0659968,-3.349835676760092
359,2025-02-26,88680.39,89414.14,82264.04,84250.08,11361.8863808,-3.2638860233595324
360,2025-02-27,84250.08,87078.46,82718.16,84708.57,15527.91008948,-2.431825027075683
361,2025-02-28,84708.57,85102.13,78276.82,84349.94,19242.75407422,-2.0782169671252
362,2025-03-01,84349.94,86558.0,83824.78,86064.54,7703.21497884,-1.5116607170513934
363,2025-03-02,86064.54,94999.99,85050.6,94269.99,8135.06533129,0.1476757457034374
364,2025-03-03,94269.99,94416.47,85117.72,86218.11,17414.11612758,-1.3152944819042054
365,2025-03-04,86218.11,88967.51,81516.98,87281.97,17894.55463807,-1.0044172568446401
366,2025-03-05,87281.97,90990.33,86350.0,90606.01,9565.24059392,-0.31507824355661385
367,2025-03-06,90606.01,92810.63,87836.02,89931.88,7460.18813686,-0.3822748570353964
368,2025-03-07,89931.88,91269.99,84686.0,86801.74,9376.21666452,-0.9113834298933483
369,2025-03-08,86801.74,86897.25,85240.0,86222.45,3004.52507691,-0.930570046545653
370,2025-03-09,86222.45,86500.0,80000.03,80734.29,5172.07070062,-1.7685670168996954
371,2025-03-10,80734.29,84053.26,77459.94,78591.22,11934.26007843,-1.8674306493000807
372,2025-03-11,78591.22,83617.39,76621.94,82933.0,6999.89864281,-1.0041968878326104
373,2025-03-12,82933.0,84500.0,80609.53,83680.12,5861.63409319,-0.7968786028721654
374,2025-03-13,83680.12,84336.35,79943.39,81115.77,3396.08393133,-1.1922899233449056
375,2025-03-14,81115.77,85309.71,80819.96,83983.2,2994.87601273,-0.5429646209064487
376,2025-03-15,83983.2,84676.28,83620.31,84338.44,1672.68936257,-0.38459319305913475
377,2025-03-16,84338.44,85115.0,81987.79,82574.52,1136.92891727,-0.7638500353285264
378,2025-03-17,82574.52,84750.0,82462.0,84010.02,1317.37985524,-0.31366253975275915
379,2025-03-18,84010.02,84021.74,81150.28,82715.04,2415.75709543,-0.6472984916161671
380,2025-03-19,82715.04,87000.0,82547.16,86845.93,3412.24040267,0.4624806640540339
381,2025-03-20,86845.93,87445.0,83655.23,84223.38,6168.24390265,-0.2565370247571637
382,2025-03-21,84223.38,84850.31,83175.25,84088.79,1511.86492117,-0.2663090203013133
383,2025-03-22,84088.79,84539.17,83660.0,83840.59,803.27510255,-0.2377024039902892
384,2025-03-23,83840.59,86129.64,83809.75,86082.49,656.42902673,0.5307385096980239
385,2025-03-24,86082.49,88765.44,85519.09,87498.16,1990.04973028,1.007204746791348
386,2025-03-25,87498.16,88535.22,86310.0,87392.87,1562.6376092,1.1317673070671432
387,2025-03-26,87392.87,88275.0,85860.0,86909.18,1242.75168796,1.115146777293203
388,2025-03-27,86909.18,87755.02,85810.08,87232.01,1393.26789752,1.2272293215077212
389,2025-03-28,87232.01,87515.67,83584.99,84424.37,5459.88883023,0.11054471779013149
390,2025-03-29,84424.37,84624.72,81644.8,82648.53,937.56897556,-0.7062282347613051
391,2025-03-30,82648.53,83534.64,81565.17,82379.99,687.28363608,-1.0825488742584353
392,2025-03-31,82379.99,83921.02,81278.96,82550.01,2207.58807192,-0.9743216099834764
393,2025-04-01,82550.01,85559.14,82432.74,85154.39,2440.33061151,0.33987487755272944
394,2025-04-02,85154.39,88499.0,82325.69,82516.28,2170.69230048,-1.1304421014219561
395,2025-04-03,82516.28,83953.46,81211.38,83210.33,2952.98803835,-0.7188194656108184
396,2025-04-04,83210.33,84719.99,81659.73,83889.87,2165.50415962,-0.336018138537589
397,2025-04-05,83889.87,84266.0,82380.81,83537.99,1296.19011153,-0.5656260523781326
398,2025-04-06,83537.99,83779.5,77153.83,78424.5,2067.77443176,-2.5843164263246434
399,2025-04-07,78424.5,81222.0,74508.01,79163.23,6637.13684419,-1.9599884086548487
400,2025-04-08,79163.23,80866.0,76239.89,76322.41,3858.16665004,-2.4388486522571977
401,2025-04-09,76322.41,83587.99,74620.01,82615.21,6643.05302122,-0.29523026324442103
402,2025-04-10,82615.21,82745.17,78464.35,79607.3,3689.83174134,-1.183042462565118
403,2025-04-11,79607.3,84300.0,78969.58,83423.83,3714.2187406,0.056470387535190424
404,2025-04-12,83423.83,85903.73,82792.95,85276.9,1738.10515602,0.6759220380590156
405,2025-04-13,85276.9,86099.95,83038.77,83759.99,1442.27762773,0.25507209086682153
406,2025-04-14,83759.99,85799.99,83680.0,84591.58,1678.37505972,0.6253161232507026
407,2025-04-15,84591.58,86485.0,83600.01,83643.99,2283.77010617,0.35953377074533005
408,2025-04-16,83643.99,85481.15,83111.64,84030.37,1470.89564985,0.6210857419383029
409,2025-04-17,84030.37,85470.0,83742.0,84947.91,1675.13931599,0.9870400940076572
410,2025-04-18,84947.91,85124.8,84303.96,84474.69,855.62837828,0.7397887593634613
411,2025-04-19,84474.69,85671.07,84364.45,85077.0,730.19690532,0.9107617181549826
412,2025-04-20,85077.0,85320.76,83950.0,85179.25,694.81638652,0.8798013371716087
413,2025-04-21,85179.25,88466.0,85144.76,87516.23,6657.02470232,1.649930544743437
414,2025-04-22,87516.23,93875.0,87076.03,93443.0,6841.12560041,2.7669855891116217
415,2025-04-23,93443.0,94620.0,91935.45,93691.07,3844.54783401,2.272910836139732
416,2025-04-24,93691.07,94005.0,91660.0,93980.47,5494.78269627,1.968945493161373
417,2025-04-25,93980.47,95750.0,92855.96,94638.67,4970.84366696,1.804806387666807
418,2025-04-26,94638.67,95199.0,93870.69,94628.0,2202.7298677,1.602254706580194
419,2025-04-27,94628.0,95355.87,93619.36,93749.29,1298.89279562,1.3004893564968711
420,2025-04-28,93749.29,95621.0,92800.01,95011.17,6541.68979752,1.4374470370529846
421,2025-04-29,95011.17,95459.06,93742.54,94256.82,5321.84008161,1.1629305076362462
422,2025-04-30,94256.82,95228.45,92915.98,94172.0,3565.93928992,1.0592878629129456
423,2025-05-01,94172.0,97421.0,94130.43,96489.9,4304.36055313,1.3730734745743367
424,2025-05-02,96489.9,97895.66,96350.0,96887.13,2386.2918647,1.2998965258228716
425,2025-05-03,96887.13,96922.83,95758.03,95856.41,1654.09722676,0.9986349192991344
426,2025-05-04,95856.41,96304.48,94151.38,94277.61,2051.63075365,0.610205578126528
427,2025-05-05,94277.61,95199.0,93514.09,94733.68,3067.21225036,0.6278512113354592
428,2025-05-06,94733.68,96919.54,93379.08,96829.63,3479.55693566,1.0025810586613573
429,2025-05-07,96829.63,97730.0,95791.44,97030.49,3809.95766507,0.9708474381065278
430,2025-05-08,97030.49,104141.44,96876.29,103261.6,6557.59382934,2.236303085579277
431,2025-05-09,103261.6,104361.3,102323.99,102972.0,4115.53390806,2.0006324086857874
432,2025-05-10,102972.0,104984.57,102818.76,104809.53,1885.52871905,2.27656281191705
433,2025-05-11,104809.53,104971.99,103345.06,104118.0,2077.1284775,1.9447936253369136
434,2025-05-12,104118.0,105747.59,100735.22,102791.31,6078.87599926,1.4174550323602109
435,2025-05-13,102791.31,104976.25,101434.22,104103.73,8303.47520151,1.5425520577518648
436,2025-05-14,104103.73,104356.93,102602.05,103507.82,5346.85758495,1.254766305024879
437,2025-05-15,103507.82,104192.63,101388.0,103763.7,5158.2631337,1.1831810778735627
438,2025-05-16,103763.7,104550.32,103100.65,103463.9,4590.90545586,1.0070870660649491
439,2025-05-17,103463.9,103709.85,102613.01,103126.64,5497.18824368,0.8410636875154004
440,2025-05-18,103126.64,106659.94,103105.09,106454.26,5477.65389448,1.4510934957828443
441,2025-05-19,106454.26,107108.06,102001.0,105573.74,8857.80798066,1.1369490765565895
442,2025-05-20,105573.74,107319.78,104184.72,106849.99,7013.80072754,1.312130277364012
443,2025-05-21,106849.99,110778.66,106100.01,109643.99,10641.90445319,1.7290509988562555
444,2025-05-22,109643.99,111979.69,109191.4,111696.21,5153.51148837,1.8865630842895649
445,2025-05-23,111696.21,111799.99,106800.0,107318.3,4698.1909309,0.8778948596853725
446,2025-05-24,107318.3,109506.03,106875.42,107761.9,3922.61258364,0.9135431571390289
447,2025-05-25,107761.9,109299.99,106601.97,109004.19,3694.52990786,1.1782331157847001
448,2025-05-26,109004.19,110422.22,108670.58,109434.79,2517.70336987,1.246800997412934
449,2025-05-27,109434.79,110718.0,107518.01,108938.16,4394.46998767,1.0987185026270203
450,2025-05-28,108938.16,109284.7,106790.74,107781.78,4179.51160196,0.6039267488886626
451,2025-05-29,107781.78,108891.91,105346.0,105589.74,3884.76410541,-0.26891341265790436
452,2025-05-30,105589.74,106313.12,103621.0,103985.47,5599.16294765,-0.8617658274557907
453,2025-05-31,103985.47,104900.0,103074.94,104591.88,3083.05394309,-0.6440188178920576
454,2025-06-01,104591.88,105866.9,103752.49,105642.92,2141.2670875,-0.310113795311778
455,2025-06-02,105642.92,105935.63,103660.0,105857.99,4095.84228862,-0.26466779704209303
456,2025-06-03,105857.99,106793.41,104872.48,105376.9,3961.16376538,-0.5204312204206901
457,2025-06-04,105376.9,105999.99,104182.81,104696.86,3255.93374528,-0.8499126934746537
458,2025-06-05,104696.86,105909.71,100382.17,101508.68,5858.08455546,-2.043014466984591
459,2025-06-06,101508.68,105332.99,101095.8,104288.43,3590.88926614,-0.9665329108108828
460,2025-06-07,104288.43,105900.0,103875.07,105552.15,2660.0179544,-0.41724681159234767
461,2025-06-08,105552.15,106487.75,104990.0,105734.05,3054.42938004,-0.3453357985906042
462,2025-06-09,105734.05,110516.72,105318.37,110263.02,6412.60270046,1.3904727770908172
463,2025-06-10,110263.02,110395.44,108335.22,110274.4,6320.84701701,1.360238120675131
464,2025-06-11,110274.4,110392.0,108064.0,108645.12,4291.20437435,0.8637687445082368
465,2025-06-12,108645.12,108813.55,105671.71,105671.73,5389.28603579,-0.36426498374617217
466,2025-06-13,105671.73,106179.52,102664.44,106068.0,6475.7153317,-0.16124708541226698
467,2025-06-14,106068.0,106244.03,104300.0,105414.63,3007.63835167,-0.3749827567842159
468,2025-06-15,105414.63,106128.57,104494.53,105594.01,2575.26494286,-0.22347744057408309
469,2025-06-16,105594.01,108950.0,104980.37,106794.53,5212.39637594,0.40433530907620135
470,2025-06-17,106794.53,107771.33,103371.02,104551.16,5860.62503202,-0.6194786300963246
471,2025-06-18,104551.16,105550.27,103500.17,104886.78,5926.87531956,-0.4341592907094635
472,2025-06-19,104886.78,105226.16,103929.27,104658.58,2824.59152288,-0.5700820038809844
473,2025-06-20,104658.58,106523.96,102350.0,103297.99,4576.96880687,-1.179467818231418
474,2025-06-21,103297.99,103982.64,100879.99,102119.99,3354.08399339,-1.5491331014584462
475,2025-06-22,102119.99,103387.0,98200.01,100963.87,7561.77792371,-1.7798864553828717
476,2025-06-23,100963.87,106060.94,99630.02,105333.94,7140.83751757,0.007376080461783135
477,2025-06-24,105333.94,106288.01,104625.01,106082.99,4326.26893156,0.2851068420961019
478,2025-06-25,106082.99,108133.39,105808.03,107340.58,5050.5045794,0.7219605702941421
479,2025-06-26,107340.58,108272.45,106565.31,106947.06,3232.83621263,0.4951591658451589
480,2025-06-27,106947.06,107735.34,106369.0,107041.36,4290.33148805,0.5004634722298179
481,2025-06-28,107041.36,107558.79,106811.5,107296.78,1368.74930621,0.5719496987083447
482,2025-06-29,107296.78,108528.5,107172.52,108356.92,2499.4845726,1.1409524435371854
483,2025-06-30,108356.92,108783.91,106733.33,107146.51,3278.38555742,0.7365465849878097
484,2025-07-01,107146.51,107539.99,105250.87,105681.13,3274.65659616,0.06510577478788852
485,2025-07-02,105681.13,109730.0,105104.78,108849.59,6005.94888288,1.5910769780186549
486,2025-07-03,108849.59,110506.68,108530.4,109584.78,4047.13770065,1.7170484625337576
487,2025-07-04,109584.78,109767.59,107250.0,107984.24,4106.17590806,0.8928562907533919
488,2025-07-05,107984.24,108408.77,107756.31,108198.11,1014.87977506,0.9103493410875683
489,2025-07-06,108198.11,109700.0,107800.01,109203.85,1834.46944823,1.2500123961767058
490,2025-07-07,109203.85,109700.0,107513.2,108262.95,3021.58241898,0.7679821167507304
491,2025-07-08,108262.95,109216.56,107440.0,108922.98,1933.50943529,0.950888913536349
492,2025-07-09,108922.98,111999.79,108324.53,111234.12,5077.19799567,1.6741463077403997
493,2025-07-10,111234.12,116800.0,110511.01,116010.01,4696.7411266,2.7115716580124767
494,2025-07-11,116010.01,118865.17,115222.22,117527.66,5579.58153568,2.582975202026964
495,2025-07-12,117527.66,118200.0,116900.05,117420.0,1464.66962246,2.2606022653409346
496,2025-07-13,117420.0,119469.6,117224.79,119086.64,2881.43211298,2.2270458596428866
497,2025-07-14,119086.64,123217.99,118905.18,119841.17,4267.48522984,2.0217897061272656
498,2025-07-15,119841.17,119940.83,115736.92,117758.08,7478.28354593,1.3918369363378542
499,2025-07-16,117758.08,118285.15,117017.29,118282.7,801.46678897,1.3409943229142007
