,timestamp,ETH/USDT_open,ETH/USDT_high,ETH/USDT_low,ETH/USDT_close,ETH/USDT_volume,ETH/USDT_zscore
103,2022-04-14,3118.01,3144.69,2976.24,3021.87,59686.69792,0.01883483100311845
104,2022-04-15,3021.87,3060.21,2994.58,3040.22,72771.9992,0.0392950044391707
105,2022-04-16,3040.22,3086.14,3008.21,3059.23,34406.82604,0.057378670647615294
106,2022-04-17,3059.23,3082.31,2982.6,2987.61,48055.30281,-0.2282473886853265
107,2022-04-18,2987.61,3069.2,2883.34,3055.62,110304.35897,-0.018610214982984763
108,2022-04-19,3055.62,3130.14,3030.13,3102.04,64423.52626,0.10670413493086793
109,2022-04-20,3102.04,3168.38,3037.31,3076.61,65439.04419,-0.03737511811041696
110,2022-04-21,3076.61,3177.87,2943.7,2983.39,99070.28328,-0.4650210860642416
111,2022-04-22,2983.39,3033.14,2934.3,2962.46,73071.47162,-0.6439015489108669
112,2022-04-23,2962.46,2977.99,2915.9,2932.76,21235.88045,-0.8676352009399547
113,2022-04-24,2932.76,2966.98,2912.55,2921.12,41146.2474,-1.022769915519729
114,2022-04-25,2921.12,3025.56,2797.3,3006.54,103226.35602,-0.6447846920481825
115,2022-04-26,3006.54,3037.58,2767.86,2809.6,83416.28435,-1.674425621230674
116,2022-04-27,2809.6,2919.45,2794.43,2889.06,97674.2765,-1.2428288546601833
117,2022-04-28,2889.06,2979.46,2854.46,2936.86,97156.94305,-0.990916781937081
118,2022-04-29,2936.86,2946.51,2776.82,2817.17,81857.25008,-1.5918797970245167
119,2022-04-30,2817.17,2841.66,2715.75,2726.87,65491.50822,-1.967316816308173
120,2022-05-01,2726.87,2847.62,2716.16,2825.48,84788.3436,-1.4306047723770974
121,2022-05-02,2825.48,2881.88,2778.72,2855.75,95191.02512,-1.2382098522450102
122,2022-05-03,2855.75,2861.5,2755.33,2781.44,49200.06886,-1.506996327758757
123,2022-05-04,2781.44,2965.35,2771.59,2940.52,87092.12076,-0.7452200114639683
124,2022-05-05,2940.52,2953.64,2688.63,2747.76,111823.13442,-1.5372703977571414
125,2022-05-06,2747.76,2758.26,2633.37,2692.93,140039.64951,-1.6687240643563857
126,2022-05-07,2692.93,2704.71,2587.71,2635.31,56883.67954,-1.7927094194520354
127,2022-05-08,2635.31,2641.8,2485.82,2519.33,135906.51447,-2.114958107655582
128,2022-05-09,2519.33,2530.13,2225.88,2230.4,373404.47369,-2.8840815250014242
129,2022-05-10,2230.4,2457.06,2200.35,2341.81,375689.57968,-2.2503146663402975
130,2022-05-11,2341.81,2450.59,2007.0,2086.28,329809.82839,-2.796101014729831
131,2022-05-12,2086.28,2193.3,1799.82,1959.77,351040.01356,-2.8355577441183266
132,2022-05-13,1959.77,2147.31,1940.3,2009.47,181189.40726,-2.468277486476426
133,2022-05-14,2009.47,2069.83,1951.64,2056.05,71451.89193,-2.185208554967517
134,2022-05-15,2056.05,2165.39,2001.08,2146.47,67814.5446,-1.8235897544624438
135,2022-05-16,2146.47,2146.47,1979.6,2022.77,85568.41859,-1.9989651905334669
136,2022-05-17,2022.77,2121.98,2007.81,2090.94,69178.46462,-1.7075047474348954
137,2022-05-18,2090.94,2110.66,1908.33,1914.75,99555.89554,-2.002358659434351
138,2022-05-19,1914.75,2040.14,1903.2,2019.28,86213.14077,-1.644214192096692
139,2022-05-20,2019.28,2063.06,1923.37,1959.27,62667.65266,-1.685754249310105
140,2022-05-21,1959.27,1990.65,1937.66,1975.78,28146.58019,-1.5469555498509653
141,2022-05-22,1975.78,2056.19,1966.63,2043.06,32346.65248,-1.3148845711963246
142,2022-05-23,2043.06,2088.59,1957.3,1972.92,57774.4518,-1.4009629889085293
143,2022-05-24,1972.92,1992.61,1912.87,1978.76,67498.44056,-1.3149083374326465
144,2022-05-25,1978.76,2022.11,1934.47,1943.09,74836.60099,-1.3245390637259102
145,2022-05-26,1943.09,1965.58,1738.21,1793.17,148983.48528,-1.5716931230557074
146,2022-05-27,1793.17,1821.65,1704.99,1726.92,176643.11188,-1.6181354398896513
147,2022-05-28,1726.92,1810.0,1722.16,1792.11,89188.37666,-1.400215750507871
148,2022-05-29,1792.11,1827.39,1760.47,1813.4,74379.94782,-1.2917781864177225
149,2022-05-30,1813.4,2012.6,1803.35,1998.88,138223.27599,-0.8402172784538648
150,2022-05-31,1998.88,2015.87,1926.89,1941.51,139443.89434,-0.9239931414881672
151,2022-06-01,1941.51,1972.0,1764.3,1817.79,226937.11868,-1.1520238023912972
152,2022-06-02,1817.79,1852.39,1782.71,1834.32,148257.83705,-1.0633889219862889
153,2022-06-03,1834.32,1843.46,1738.0,1775.04,128726.32573,-1.1485043247486124
154,2022-06-04,1775.04,1815.69,1748.53,1804.43,81790.372,-1.0369010394914555
155,2022-06-05,1804.43,1830.0,1773.58,1805.91,86221.50286,-0.9858102759281995
156,2022-06-06,1805.91,1919.88,1804.37,1860.2,162398.73368,-0.8125350204144173
157,2022-06-07,1860.2,1873.56,1725.8,1813.69,231615.54862,-0.8949782761373113
158,2022-06-08,1813.69,1841.05,1765.62,1791.99,258185.90978,-0.9128661578022513
159,2022-06-09,1791.99,1832.88,1777.45,1788.11,141121.14216,-0.8823301290911294
160,2022-06-10,1788.11,1803.44,1656.05,1662.6,150994.24931,-1.1974625468249136
161,2022-06-11,1662.6,1681.81,1500.0,1532.39,230896.65901,-1.5425719704465999
162,2022-06-12,1532.39,1546.15,1421.91,1434.87,349961.96524,-1.7850707709793798
163,2022-06-13,1434.87,1454.16,1166.0,1209.82,431578.51873,-2.4495513977691425
164,2022-06-14,1209.82,1276.97,1077.1,1208.79,365459.92474,-2.361496180524485
165,2022-06-15,1208.79,1247.9,1015.07,1237.39,404440.83933,-2.1998490381673728
166,2022-06-16,1237.39,1257.25,1052.41,1068.66,338443.44184,-2.616957080854169
167,2022-06-17,1068.66,1117.84,1051.38,1086.64,348446.22045,-2.408358543473985
168,2022-06-18,1086.64,1097.44,881.99,995.44,410590.66279,-2.454861670685459
169,2022-06-19,995.44,1157.9,936.93,1128.16,377445.60538,-1.9275287293546965
170,2022-06-20,1128.16,1168.8,1053.46,1128.41,266982.02185,-1.7976248661433667
171,2022-06-21,1128.41,1193.46,1109.5,1125.83,128352.71776,-1.6870798163619096
172,2022-06-22,1125.83,1126.45,1044.12,1049.17,98955.46725,-1.7794668327187664
173,2022-06-23,1049.17,1153.98,1045.78,1144.27,80821.24089,-1.430007151444561
174,2022-06-24,1144.27,1245.13,1132.31,1224.75,87498.68438,-1.151044699753682
175,2022-06-25,1224.75,1255.64,1179.96,1241.69,49984.02166,-1.0501138836896395
176,2022-06-26,1241.69,1279.91,1195.01,1197.96,58233.10473,-1.117223358055263
177,2022-06-27,1197.96,1239.08,1175.19,1192.14,52556.22168,-1.0775917822681247
178,2022-06-28,1192.14,1236.87,1136.94,1144.16,67939.47466,-1.1534639199775278
179,2022-06-29,1144.16,1163.0,1087.9,1099.5,79507.36575,-1.214985573003631
180,2022-06-30,1099.5,1106.2,998.63,1071.11,69653.08933,-1.2311429346805522
181,2022-07-01,1071.11,1115.04,1033.63,1059.67,36557.69275,-1.2067620636975611
182,2022-07-02,1059.67,1078.88,1028.5,1066.6,22603.06837,-1.1324748283866273
183,2022-07-03,1066.6,1087.23,1041.18,1074.15,30419.17457,-1.0613178623379254
184,2022-07-04,1074.15,1159.37,1045.39,1150.78,81624.4134,-0.7988065729503373
185,2022-07-05,1150.78,1172.8,1077.4,1132.97,96389.39112,-0.8084719985169078
186,2022-07-06,1132.97,1205.84,1111.67,1186.48,120344.53725,-0.6141975782957848
187,2022-07-07,1186.48,1253.8,1163.3,1236.93,41922.07636,-0.42931209589900043
188,2022-07-08,1236.93,1276.1,1193.2,1214.43,50564.24533,-0.4615766946674477
189,2022-07-09,1214.43,1234.24,1204.77,1216.97,21364.16884,-0.4139245541701836
190,2022-07-10,1216.97,1225.02,1154.4,1168.3,42488.3098,-0.5351160933802049
191,2022-07-11,1168.3,1171.34,1091.77,1096.46,90875.26421,-0.7425385815053835
192,2022-07-12,1096.46,1098.21,1033.64,1038.6,111391.2971,-0.9097823799895199
193,2022-07-13,1038.6,1118.89,1006.57,1115.29,359341.57383,-0.590860013754004
194,2022-07-14,1115.29,1213.94,1072.0,1193.43,219654.56625,-0.24818909179338056
195,2022-07-15,1193.43,1286.98,1181.23,1231.69,222948.30819,-0.03821531894156541
196,2022-07-16,1231.69,1418.33,1192.42,1356.13,222831.89046,0.6138625305614521
197,2022-07-17,1356.13,1386.72,1319.14,1338.66,163806.53827,0.6554641291976337
198,2022-07-18,1338.66,1596.7,1335.0,1581.8,203550.15403,2.1458148439207334
199,2022-07-19,1581.8,1629.81,1493.1,1542.38,236169.88215,2.174236703991001
200,2022-07-20,1542.38,1620.19,1486.31,1521.53,307357.15824,2.194730597843894
201,2022-07-21,1521.53,1605.5,1464.25,1575.39,267316.21203,2.5109416109046507
