,timestamp,ADA/USDT_open,ADA/USDT_high,ADA/USDT_low,ADA/USDT_close,ADA/USDT_volume,ATOM/USDT_open,ATOM/USDT_high,ATOM/USDT_low,ATOM/USDT_close,ATOM/USDT_volume,DOT/USDT_open,DOT/USDT_high,DOT/USDT_low,DOT/USDT_close,DOT/USDT_volume,LINK/USDT_open,LINK/USDT_high,LINK/USDT_low,LINK/USDT_close,LINK/USDT_volume,LTC/USDT_open,LTC/USDT_high,LTC/USDT_low,LTC/USDT_close,LTC/USDT_volume,XTZ/USDT_open,XTZ/USDT_high,XTZ/USDT_low,XTZ/USDT_close,XTZ/USDT_volume
1060,2022-05-23,0.542,0.558895,0.504602,0.512731,2776351.4,11.39987,12.33043,10.9684,11.14208,466190.99,10.167,10.728,9.808,9.877,978920.06,7.3296,7.6734,6.9914,7.0202,112018.01,71.54,73.94,68.29,69.04,79061.5446,1.97503,2.063,1.86714,1.87413,261625.4
1061,2022-05-24,0.512731,0.525065,0.493137,0.521678,2941324.94,11.14208,11.37904,10.44009,11.08655,380686.69,9.877,10.255,9.571,10.177,1004981.29,7.0202,7.3048,6.7275,7.237,149866.18,69.04,70.75,66.89,70.18,76953.3919,1.87413,2.1566,1.85667,2.12156,446755.16
1062,2022-05-25,0.521678,0.53264,0.507277,0.514287,2855909.83,11.08655,11.38045,10.62047,10.73804,334856.12,10.177,10.332,9.776,9.86,924560.22,7.237,7.3947,6.9449,6.954,107694.23,70.18,71.59,67.86,68.2,161136.3577,2.12156,2.1451,1.99296,2.13051,246716.7
1063,2022-05-26,0.514287,0.520672,0.4622,0.47905,5562478.16,10.73804,10.90222,9.19775,9.6118,586360.07,9.86,9.999,8.84,9.14,1809361.53,6.954,7.0837,6.2389,6.5732,191859.27,68.2,68.8,60.38,63.37,262664.3605,2.13051,2.26019,1.818,1.86426,427087.22
1064,2022-05-27,0.47905,0.483853,0.445316,0.455671,6304501.14,9.6118,9.90118,9.05056,9.26266,743421.27,9.14,9.981,8.566,9.113,2618903.98,6.5732,6.7044,6.2233,6.283,202517.2,63.37,64.09,60.86,61.51,520715.0016,1.86426,1.89583,1.75984,1.8156,343704.05
1065,2022-05-28,0.455671,0.468841,0.448098,0.464941,2503419.65,9.26266,9.67881,9.16749,9.41966,368354.51,9.113,9.784,8.957,9.654,1321561.1,6.283,6.6449,6.2128,6.5744,87334.13,61.51,63.99,61.2,63.04,115206.3065,1.8156,1.9784,1.8075,1.97052,208947.44
1066,2022-05-29,0.464941,0.482612,0.456173,0.4819,2591897.9,9.41966,9.66774,9.15927,9.59012,232482.98,9.654,10.017,9.33,9.988,1402314.83,6.5744,6.746,6.3464,6.7181,60306.69,63.04,64.48,61.78,63.61,41793.42,1.97052,2.0292,1.91703,1.98489,205343.05
1067,2022-05-30,0.4819,0.577406,0.476829,0.569559,6106979.41,9.59012,10.59529,9.50783,10.50282,319021.8,9.988,10.771,9.9,10.469,1284159.63,6.7181,7.5119,6.6557,7.4546,123112.03,63.61,69.73,63.19,68.97,62177.9794,1.98489,2.20258,1.97175,2.13724,180056.99
1068,2022-05-31,0.569559,0.688006,0.568291,0.627002,18251391.52,10.50282,10.84187,10.06043,10.32107,399840.88,10.469,10.648,9.97,10.343,1399162.24,7.4546,7.7203,7.1887,7.5822,107633.1,68.97,69.73,66.73,68.28,71946.7229,2.13724,2.19826,2.02255,2.09103,217954.27
1069,2022-06-01,0.627002,0.630889,0.537056,0.55141,7424489.31,10.32107,10.49679,9.14018,9.34412,373124.67,10.343,10.741,9.262,9.459,1721241.53,7.5822,7.7554,6.7593,6.9329,137935.72,68.28,70.56,61.78,62.78,121495.8994,2.09103,2.12899,1.91494,1.94677,300912.21
1070,2022-06-02,0.55141,0.597541,0.548566,0.58729,6464239.43,9.34412,9.7026,9.19235,9.63984,253509.17,9.459,10.042,9.309,9.9,1111047.89,6.9329,7.2422,6.8134,7.1961,109405.03,62.78,64.73,62.01,64.4,87788.2768,1.94677,2.01311,1.8637,1.98276,350072.05
1071,2022-06-03,0.58729,0.605598,0.539329,0.560089,4671600.73,9.63984,9.69603,8.91823,9.18285,238399.3,9.9,9.925,9.21,9.372,1096998.7,7.1961,7.2129,6.694,6.8539,105652.98,64.4,64.98,61.37,62.54,72374.2008,1.98276,1.98924,1.87251,1.90457,314401.82
1072,2022-06-04,0.560089,0.571279,0.545378,0.566503,3294444.53,9.18285,9.27886,8.9,9.24957,150096.17,9.372,9.571,9.148,9.442,689355.12,6.8539,7.4271,6.6872,7.4036,94435.26,62.54,64.37,61.33,63.75,43725.2303,1.90457,1.92483,1.84339,1.9122,241821.95
1073,2022-06-05,0.566503,0.580679,0.554174,0.567366,2230394.75,9.24957,9.38645,9.04066,9.17675,137991.99,9.442,9.552,9.259,9.345,580659.16,7.4036,7.8627,7.2445,7.6502,132775.67,63.75,63.9,61.73,63.17,34563.8622,1.9122,1.99147,1.87064,1.95525,187053.16
1074,2022-06-06,0.567366,0.645308,0.564978,0.608799,7085786.75,9.17675,9.75594,9.16,9.46241,190928.15,9.345,9.929,9.328,9.505,854060.6,7.6502,8.1853,7.6362,7.9759,147293.45,63.17,66.5,62.85,64.39,58025.3721,1.95525,2.17395,1.94873,2.06185,269913.59
1075,2022-06-07,0.608799,0.645122,0.572005,0.61371,7553357.7,9.46241,9.47834,8.56732,9.20082,418228.8,9.505,9.51,8.861,9.225,1171071.84,7.9759,8.9826,7.324,8.7082,332659.64,64.39,65.51,60.18,63.8,117253.8846,2.06185,2.20788,1.95161,2.06587,692538.91
1076,2022-06-08,0.61371,0.667767,0.609225,0.640587,9748445.02,9.20082,9.4297,8.68525,8.76106,316333.19,9.225,9.395,8.913,9.006,1069141.99,8.7082,8.9774,8.2347,8.7028,284949.67,63.8,64.54,61.14,61.34,109925.432,2.06587,2.16047,1.99192,2.09236,548426.1
1077,2022-06-09,0.640587,0.658565,0.626386,0.632404,4372543.57,8.76106,9.19116,8.64233,8.78734,274361.2,9.006,9.468,8.914,9.236,873290.75,8.7028,9.6144,8.4925,9.2626,236407.74,61.34,62.47,59.2,60.33,66856.3238,2.09236,2.26792,2.05608,2.22827,572600.08
1078,2022-06-10,0.632404,0.635849,0.57,0.574414,5636482.16,8.78734,8.99823,8.02345,8.10103,424366.0,9.236,9.361,8.539,8.67,1415369.39,9.2626,9.5213,8.0084,8.0321,296590.95,60.33,60.45,55.62,56.71,125528.1818,2.22827,2.35415,1.95382,1.96829,698080.14
1079,2022-06-11,0.574414,0.620259,0.54411,0.553472,7207418.06,8.10103,8.3475,7.36115,7.54745,434570.24,8.67,8.846,7.915,8.028,1704552.82,8.0321,8.4209,6.9452,7.0398,345893.94,56.71,57.85,51.64,52.1,206241.6602,1.96829,2.06632,1.78876,1.79662,805459.73
1080,2022-06-12,0.553472,0.561,0.489997,0.490401,9636936.95,7.54745,7.74021,6.92375,7.07908,708780.53,8.028,8.109,7.384,7.397,2543954.82,7.0398,7.1441,6.261,6.2671,408752.27,52.1,52.7,47.33,47.93,228071.7119,1.79662,1.85732,1.62681,1.6338,911695.57
1081,2022-06-13,0.490401,0.498209,0.437068,0.464407,21040230.35,7.07908,7.19739,5.88396,6.51745,1391404.77,7.397,7.477,6.381,7.041,6692579.94,6.2671,6.3368,5.3008,5.9352,1024366.0,47.93,48.35,41.11,43.53,486941.1251,1.6338,1.65182,1.33953,1.39707,1484614.71
1082,2022-06-14,0.464407,0.520175,0.437,0.482536,14963731.99,6.51745,6.7998,5.93975,6.36195,1172373.41,7.041,7.55,6.679,7.356,5209540.09,5.9352,6.873,5.391,6.7337,733386.38,43.53,46.39,40.35,46.22,277034.6205,1.39707,1.46855,1.28353,1.44886,1337951.83
1083,2022-06-15,0.482536,0.539999,0.448506,0.534584,16196490.58,6.36195,7.34255,5.92919,7.34255,1459237.97,7.356,8.796,6.841,8.514,5921237.4,6.7337,7.3846,5.8468,7.3361,804129.37,46.22,50.91,41.67,50.69,295906.1442,1.44886,1.53449,1.30029,1.53197,1319555.93
1084,2022-06-16,0.534584,0.546751,0.467637,0.476322,8882248.26,7.34255,7.51498,6.18161,6.34149,1054357.49,8.514,8.542,6.983,7.128,4871495.13,7.3361,7.4987,6.208,6.3581,529508.03,50.69,51.21,44.01,44.88,187314.1791,1.53197,1.54958,1.3284,1.35993,891286.49
1085,2022-06-17,0.476322,0.504213,0.471659,0.487272,5651886.17,6.34149,6.60681,6.25265,6.38145,893111.83,7.128,7.466,7.046,7.276,4143576.9,6.3581,6.7322,6.2655,6.3513,351913.89,44.88,48.46,44.36,47.61,111511.8986,1.35993,1.46906,1.34234,1.38921,671869.28
1086,2022-06-18,0.487272,0.495776,0.421641,0.455102,10788146.59,6.38145,6.51121,5.56641,6.07809,1128984.51,7.276,7.415,6.457,7.046,4873228.48,6.3513,6.4627,5.417,5.9219,459919.65,47.61,48.42,41.43,47.16,187459.9947,1.38921,1.41629,1.19548,1.28612,709845.8
1087,2022-06-19,0.455102,0.489187,0.436009,0.484675,8412337.39,6.07809,6.8707,5.85616,6.77221,914952.4,7.046,7.646,6.766,7.527,3722532.92,5.9219,6.811,5.8273,6.6089,407397.63,47.16,56.5,44.87,54.29,360883.576,1.28612,1.4135,1.20928,1.39074,674132.0
1088,2022-06-20,0.484675,0.508316,0.461534,0.491571,6960588.89,6.77221,6.9714,6.48308,6.81146,698866.1,7.527,8.022,7.179,7.875,3033020.42,6.6089,7.2824,6.315,6.9812,340997.93,54.29,54.72,51.29,52.77,308159.3648,1.39074,1.46421,1.3185,1.44378,535895.17
1089,2022-06-21,0.491571,0.51142,0.475797,0.481378,5487404.38,6.81146,7.18122,6.66516,6.93215,636580.08,7.875,8.273,7.681,7.763,2244096.98,6.9812,7.5496,6.7646,6.8463,282238.54,52.77,55.77,51.81,53.47,212725.0134,1.44378,1.52617,1.38921,1.42934,283040.58
1090,2022-06-22,0.481378,0.481814,0.456096,0.458858,5002155.3,6.93215,7.6143,6.5787,7.05313,826553.11,7.763,7.817,7.357,7.394,2595473.02,6.8463,7.0289,6.4593,6.6218,293550.42,53.47,53.53,50.46,52.12,156378.1141,1.42934,1.42934,1.33081,1.34071,214757.45
1091,2022-06-23,0.458858,0.48292,0.457027,0.479832,3154502.86,7.05313,8.1935,7.05313,8.12969,632078.99,7.394,7.823,7.378,7.783,1585957.87,6.6218,7.0763,6.6036,6.9917,199728.17,52.12,56.72,51.93,55.7,139813.3863,1.34071,1.45154,1.33074,1.43856,136548.98
1092,2022-06-24,0.479832,0.509879,0.475829,0.498676,5197401.93,8.12969,8.58285,7.95455,8.25087,480071.05,7.783,8.342,7.728,8.175,1981390.9,6.9917,7.4321,6.9548,7.2625,199579.26,55.7,57.4,54.42,55.84,111246.5386,1.43856,1.57911,1.43697,1.53417,150642.88
1093,2022-06-25,0.498676,0.50799,0.477908,0.498322,4528243.86,8.25087,8.70293,7.98508,8.66871,392403.0,8.175,8.366,7.792,8.132,1653499.83,7.2625,7.373,6.8058,7.2672,163816.39,55.84,59.91,54.62,58.86,98934.9432,1.53417,1.57862,1.45106,1.54562,151189.0
1094,2022-06-26,0.498322,0.525766,0.4881,0.489383,5241800.99,8.66871,8.73942,8.01704,8.05738,373633.28,8.132,8.5,7.812,7.833,1563314.25,7.2672,7.4831,6.697,6.6987,151610.25,58.86,60.46,56.58,56.65,70997.7313,1.54562,1.59602,1.43869,1.44374,138734.48
1095,2022-06-27,0.489383,0.508337,0.474528,0.484955,3701201.26,8.05738,8.59979,7.74311,7.78061,398461.47,7.833,8.2,7.675,7.727,1381378.79,6.6987,6.9958,6.4144,6.5522,146208.96,56.65,58.71,54.9,55.87,68974.8047,1.44374,1.64224,1.43762,1.59681,290722.91
1096,2022-06-28,0.484955,0.497602,0.467462,0.469307,4113466.58,7.78061,8.02064,7.25793,7.33868,408038.95,7.727,7.998,7.269,7.315,1661718.49,6.5522,7.2333,6.2667,6.3152,303897.42,55.87,56.99,52.51,52.71,88831.0011,1.59681,1.68228,1.50533,1.51205,251407.05
1097,2022-06-29,0.469307,0.477068,0.458849,0.465986,3213480.1,7.33868,7.5056,7.03139,7.39215,411686.88,7.315,7.444,6.955,7.033,2050030.25,6.3152,6.5008,6.1245,6.2274,211268.23,52.71,54.47,51.39,53.64,108809.3864,1.51205,1.56513,1.45998,1.47771,213188.06
1098,2022-06-30,0.465986,0.467655,0.435498,0.460124,5049260.73,7.39215,7.62669,6.88281,7.57148,695879.16,7.033,7.099,6.641,7.069,2015732.58,6.2274,6.3042,5.8868,6.2731,235442.79,53.64,53.95,50.18,53.82,141266.1036,1.47771,1.48418,1.34651,1.42811,262225.73
1099,2022-07-01,0.460124,0.474372,0.443421,0.448696,3542315.3,7.57148,8.36595,7.1874,8.09271,647627.29,7.069,7.262,6.55,6.749,2369095.83,6.2731,6.4221,5.9363,6.0768,196692.18,53.82,56.17,50.04,51.17,151699.2783,1.42811,1.46912,1.33125,1.37547,232498.66
1100,2022-07-02,0.448696,0.461621,0.440584,0.4557,2609648.73,8.09271,8.34099,7.93874,8.05995,331169.2,6.749,6.909,6.623,6.828,1420340.53,6.0768,6.2832,5.9844,6.2252,105762.85,51.17,51.65,49.71,50.55,80044.7642,1.37547,1.50902,1.35776,1.45378,320708.98
1101,2022-07-03,0.4557,0.459695,0.443574,0.455914,1705923.09,8.05995,8.3,7.77514,8.08817,285484.35,6.828,6.997,6.613,6.857,855177.64,6.2252,6.2412,6.0145,6.2183,79099.13,50.55,51.99,49.11,50.93,56414.9491,1.45378,1.47285,1.39752,1.44782,198098.94
1102,2022-07-04,0.455914,0.475285,0.44451,0.469504,4341914.45,8.08817,8.92234,7.86655,8.74827,292076.53,6.857,7.208,6.667,7.163,1209806.72,6.2183,6.4542,6.0213,6.4325,141955.62,50.93,52.39,49.73,52.25,61437.354,1.44782,1.56374,1.43707,1.53573,228614.7
1103,2022-07-05,0.469504,0.471202,0.444902,0.457456,3702995.03,8.74827,9.32071,8.34673,8.92817,491948.26,7.163,7.218,6.603,6.847,2322455.65,6.4325,6.5537,6.0578,6.3174,239990.42,52.25,52.53,47.99,49.69,87227.1118,1.53573,1.55726,1.42988,1.46974,205406.86
1104,2022-07-06,0.457456,0.46503,0.44766,0.462116,3265945.41,8.92817,9.46061,8.77236,8.8942,537174.03,6.847,7.011,6.704,6.925,1950529.18,6.3174,6.4158,6.1712,6.3315,244636.45,49.69,51.15,48.93,50.34,88919.5941,1.46974,1.58416,1.45943,1.54481,232447.76
1105,2022-07-07,0.462116,0.482537,0.461115,0.47749,2296737.8,8.8942,9.569,8.70046,9.35913,245331.59,6.925,7.346,6.883,7.306,740797.45,6.3315,6.7439,6.3079,6.6384,139830.86,50.34,52.58,49.78,52.13,46260.9408,1.54481,1.59369,1.53573,1.56878,171584.73
1106,2022-07-08,0.47749,0.492502,0.46076,0.466319,2701064.05,9.35913,9.70215,8.89582,8.97253,217219.81,7.306,7.452,6.908,7.046,1007236.49,6.6384,6.8338,6.3312,6.3567,185681.68,52.13,54.01,50.74,51.33,75111.1208,1.56878,1.59987,1.50066,1.52902,132631.7
1107,2022-07-09,0.466319,0.485,0.465316,0.478114,1778877.62,8.97253,9.36639,8.95913,8.98911,138292.43,7.046,7.36,7.034,7.255,772661.27,6.3567,6.5841,6.3476,6.484,84659.52,51.33,54.87,51.3,54.11,51282.8055,1.52902,1.65344,1.52696,1.62284,215977.78
1108,2022-07-10,0.478114,0.478774,0.455235,0.4625,3067707.03,8.98911,9.00162,8.5192,8.78196,181970.61,7.255,7.263,6.766,6.857,448393.81,6.484,6.4979,6.1112,6.1931,102287.71,54.11,55.14,50.65,52.11,102005.9187,1.62284,1.6645,1.53818,1.62583,243338.75
1109,2022-07-11,0.4625,0.462856,0.43209,0.434374,6360425.74,8.78196,9.10328,8.17308,8.17902,366937.91,6.857,6.913,6.505,6.522,1099972.17,6.1931,6.4363,5.9828,6.0364,210383.34,52.11,52.33,48.27,48.7,92980.5011,1.62583,1.70825,1.56336,1.57328,393289.1
1110,2022-07-12,0.434374,0.442242,0.415774,0.416993,7335496.15,8.17902,8.42071,7.72128,7.81414,345315.42,6.522,6.635,6.26,6.288,999779.55,6.0364,6.2397,5.9275,5.9523,178415.21,48.7,49.46,47.22,47.31,49990.068,1.57328,1.62342,1.42372,1.43409,238502.64
1111,2022-07-13,0.416993,0.441236,0.402632,0.438854,33145365.9,7.81414,8.25388,7.42007,8.21776,396547.67,6.288,6.555,6.015,6.461,1392166.22,5.9523,6.1886,5.7073,6.1744,104339.17,47.31,49.77,46.37,49.55,112440.378,1.43409,1.52078,1.4,1.52058,291338.85
1112,2022-07-14,0.438854,0.446321,0.417209,0.441625,20181337.58,8.21776,9.06456,8.08935,8.98841,360046.36,6.461,6.767,6.285,6.727,922576.42,6.1744,6.3789,5.9997,6.274,64013.02,49.55,51.78,47.96,51.33,74097.2042,1.52058,1.58258,1.46137,1.56485,175414.76
1113,2022-07-15,0.441625,0.453181,0.43265,0.442111,19143199.75,8.98841,9.49635,8.87677,9.05812,295427.24,6.727,6.989,6.655,6.793,934640.2,6.274,6.4568,6.1254,6.3205,101713.39,51.33,52.77,50.63,51.79,123557.8496,1.56485,1.61918,1.54821,1.57251,167154.52
1114,2022-07-16,0.442111,0.459093,0.431982,0.457884,14418279.15,9.05812,9.40436,8.7974,9.23896,205647.09,6.793,7.22,6.554,7.192,736526.87,6.3205,6.6102,6.1463,6.5925,77654.36,51.79,55.54,51.05,55.08,118564.0954,1.57251,1.63328,1.5392,1.60274,134145.46
1115,2022-07-17,0.457884,0.465861,0.442195,0.447764,15942347.92,9.23896,9.36466,8.86692,8.91691,211493.1,7.192,7.328,6.873,6.912,718698.08,6.5925,6.7111,6.3232,6.3445,71886.51,55.08,57.0,54.42,55.69,119110.3741,1.60274,1.64046,1.56521,1.57426,184030.03
1116,2022-07-18,0.447764,0.499436,0.445758,0.490631,35420295.84,8.91691,9.8655,8.87083,9.5806,365932.89,6.912,7.724,6.897,7.659,1102303.92,6.3445,7.1487,6.3292,7.0396,144414.18,55.69,59.34,55.18,58.62,171352.5973,1.57426,1.74744,1.56705,1.73116,186973.65
1117,2022-07-19,0.490631,0.52543,0.473157,0.515216,49431903.45,9.5806,10.77502,9.23221,10.5237,749591.78,7.659,8.026,7.486,7.796,1766673.48,7.0396,7.3677,6.7343,7.2568,209670.1,58.62,59.65,55.78,57.89,170470.9867,1.73116,1.7942,1.65779,1.74419,227472.53
1118,2022-07-20,0.515216,0.548649,0.487386,0.490863,48717691.05,10.5237,10.6342,9.59182,9.68319,456523.12,7.796,8.08,7.369,7.464,1361866.43,7.2568,7.5785,6.8277,6.8655,172168.45,57.89,61.69,56.37,57.2,200728.2395,1.74419,1.77787,1.6024,1.62125,207040.95
1119,2022-07-21,0.490863,0.502103,0.475792,0.499289,28366687.23,9.68319,11.26629,9.61388,11.05292,749058.72,7.464,7.594,7.184,7.527,924029.66,6.8655,7.05,6.6487,6.995,97504.77,57.2,58.68,55.12,58.03,136304.5458,1.62125,1.6866,1.56174,1.67284,188570.86
1120,2022-07-22,0.499289,0.510994,0.477312,0.48282,20102594.18,11.05292,11.3909,10.31634,10.63189,450547.48,7.527,7.849,7.259,7.291,954816.44,6.995,7.2794,6.7442,6.7757,104725.06,58.03,59.22,55.48,56.08,97254.2127,1.67284,1.7413,1.61179,1.63325,313502.51
1121,2022-07-23,0.48282,0.518218,0.473007,0.517053,27647952.81,10.63189,11.21526,9.75013,10.13458,375255.4,7.291,7.498,7.078,7.323,868003.06,6.7757,7.0273,6.6123,6.8464,80026.07,56.08,57.27,54.5,56.32,97531.982,1.63325,1.68306,1.60176,1.65071,286232.04
1122,2022-07-24,0.517053,0.536255,0.509998,0.512017,23149270.48,10.13458,10.30817,9.89512,9.97577,242818.56,7.323,7.581,7.308,7.401,736676.34,6.8464,7.2467,6.8464,7.0937,76873.98,56.32,59.79,56.32,58.39,87655.2298,1.65071,1.72043,1.64972,1.68298,270033.22
1123,2022-07-25,0.512017,0.515126,0.474188,0.474612,10260433.92,9.97577,10.0086,8.9616,8.96292,315659.28,7.401,7.45,6.742,6.748,3177597.22,7.0937,7.1449,6.4112,6.4173,105728.66,58.39,58.95,53.9,53.93,86197.2586,1.68298,1.68632,1.50676,1.50898,399167.5
1124,2022-07-26,0.474612,0.477439,0.45099,0.46779,11377511.31,8.96292,9.70065,8.58877,9.22141,608380.05,6.748,6.792,6.522,6.781,3043062.27,6.4173,6.4473,6.0824,6.3464,119427.11,53.93,54.2,51.94,53.88,66056.4491,1.50898,1.55627,1.47485,1.55573,584389.95
1125,2022-07-27,0.46779,0.511485,0.458975,0.51096,35569727.71,9.22141,10.31338,9.01986,10.30999,531647.79,6.781,7.705,6.652,7.675,1068853.22,6.3464,6.8654,6.1867,6.8596,120530.36,53.88,59.04,53.01,58.94,144259.5237,1.55573,1.64573,1.52757,1.64318,524732.56
1126,2022-07-28,0.51096,0.524302,0.488846,0.512993,27998258.8,10.30999,11.15639,10.07762,10.87583,517485.77,7.675,8.067,7.457,7.856,2050549.25,6.8596,7.2944,6.682,7.22,112109.31,58.94,64.28,58.03,63.4,169823.5692,1.64318,1.74954,1.59925,1.71701,498127.0
1127,2022-07-29,0.512993,0.5454,0.506437,0.521402,35739739.88,10.87583,11.47704,10.35466,11.16836,376653.64,7.856,8.43,7.766,8.183,945778.61,7.22,8.1146,7.1125,7.8674,266236.25,63.4,64.56,59.73,60.61,116823.8236,1.71701,1.77764,1.66298,1.70792,335202.73
1128,2022-07-30,0.521402,0.555353,0.509484,0.525609,23605702.41,11.16836,11.36885,10.51793,10.69766,255491.12,8.183,8.846,8.151,8.198,807673.12,7.8674,8.2097,7.6791,7.8141,113219.95,60.61,64.12,59.93,60.43,100601.401,1.70792,1.86156,1.70792,1.81919,450766.76
1129,2022-07-31,0.525609,0.543964,0.512875,0.516094,13604751.13,10.69766,11.06367,10.28832,10.35134,204051.68,8.198,9.206,8.077,8.632,780307.69,7.8141,8.0913,7.5785,7.6517,85942.04,60.43,63.1,59.63,59.72,55344.6276,1.81919,1.8542,1.73269,1.73981,259892.65
1130,2022-08-01,0.516094,0.525991,0.500755,0.512409,6688475.63,10.35134,10.78838,10.05301,10.39621,209696.56,8.632,8.997,8.026,8.18,627410.82,7.6517,7.8741,7.4109,7.5693,68827.2,59.72,60.78,58.26,59.46,37833.803,1.73981,1.85237,1.72348,1.80949,193408.73
1131,2022-08-02,0.512409,0.515294,0.488858,0.496146,11309142.16,10.39621,10.46535,9.7672,9.90879,260696.22,8.18,8.276,7.681,7.924,905621.84,7.5693,7.6647,7.019,7.1724,105869.65,59.46,59.86,56.63,58.06,63520.9644,1.80949,1.83231,1.6766,1.71411,332738.54
1132,2022-08-03,0.496146,0.516294,0.489177,0.500448,4825256.37,9.90879,10.53744,9.64053,10.15445,119186.78,7.924,8.438,7.681,7.995,480313.78,7.1724,7.6354,7.0504,7.2823,52014.66,58.06,60.22,56.74,57.82,41894.4885,1.71411,1.78631,1.66615,1.71802,88950.85
1133,2022-08-04,0.500448,0.510866,0.493771,0.499547,6960981.91,10.15445,10.61848,10.12151,10.35478,217156.56,7.995,8.278,7.886,8.093,642401.09,7.2823,7.5354,7.1752,7.3612,55384.15,57.82,60.82,57.58,59.64,44277.9364,1.71802,1.85715,1.71429,1.81449,258879.36
