,timestamp,DOT/USDT_open,DOT/USDT_high,DOT/USDT_low,DOT/USDT_close,DOT/USDT_volume,XTZ/USDT_open,XTZ/USDT_high,XTZ/USDT_low,XTZ/USDT_close,XTZ/USDT_volume
309,2021-06-27,14.517,15.012,14.042,15.004,75482.76,2.53801,2.62438,2.45499,2.62126,31074.2
310,2021-06-28,15.004,16.019,14.609,15.739,90750.55,2.62126,2.73522,2.56545,2.69952,27162.82
311,2021-06-29,15.739,17.012,15.731,16.25,99312.85,2.69952,2.98756,2.69952,2.96026,26932.98
312,2021-06-30,16.25,16.615,15.09,16.395,104191.73,2.96026,3.04215,2.7552,3.04215,22721.72
313,2021-07-01,16.395,16.398,14.85,15.199,73787.41,3.04215,3.0603,2.84418,2.94362,22039.84
314,2021-07-02,15.199,15.446,14.633,15.299,87481.63,2.94362,2.97634,2.7522,2.95132,25244.13
315,2021-07-03,15.299,15.752,15.005,15.526,97285.79,2.95132,3.02329,2.87388,3.02315,27619.01
316,2021-07-04,15.526,16.573,15.171,15.985,60122.4,3.02315,3.10982,2.91341,3.04394,26895.4
317,2021-07-05,15.985,15.985,14.753,15.235,55085.0,3.04394,3.04394,2.79598,2.82984,26707.63
318,2021-07-06,15.235,16.185,15.199,16.142,104892.97,2.82984,2.97971,2.80452,2.86567,29295.23
319,2021-07-07,16.142,17.662,16.099,16.867,113240.8,2.86567,2.96099,2.8175,2.87407,28983.77
320,2021-07-08,16.867,16.882,15.001,15.329,81297.45,2.87407,2.89405,2.6252,2.69695,27253.89
321,2021-07-09,15.329,15.915,14.832,15.672,48517.22,2.69695,2.79683,2.58209,2.75265,29655.74
322,2021-07-10,15.672,15.99,15.041,15.285,31988.06,2.75265,2.83486,2.69895,2.78369,25579.08
323,2021-07-11,15.285,15.7,15.146,15.473,21269.54,2.78369,2.88648,2.73546,2.84019,34500.09
324,2021-07-12,15.473,15.647,14.414,14.856,34189.26,2.84019,2.95298,2.76271,2.81238,26491.24
325,2021-07-13,14.856,15.092,14.026,14.188,35349.82,2.81238,2.9146,2.76697,2.80638,26326.64
326,2021-07-14,14.188,14.215,13.183,13.799,203539.75,2.80638,2.81484,2.54113,2.71507,26584.32
327,2021-07-15,13.799,14.098,12.751,13.073,374510.28,2.71507,2.7471,2.52951,2.57997,26117.85
328,2021-07-16,13.073,13.303,12.007,12.018,420430.75,2.57997,2.63901,2.40321,2.40911,32764.94
329,2021-07-17,12.018,12.738,11.722,12.286,463934.99,2.40911,2.48071,2.37364,2.40536,33440.4
330,2021-07-18,12.286,12.932,12.264,12.645,287189.68,2.40536,2.49148,2.38777,2.42937,56246.48
331,2021-07-19,12.645,12.728,11.36,11.445,367654.93,2.42937,2.44699,2.26544,2.28575,113523.79
332,2021-07-20,11.445,11.55,10.381,10.96,356157.95,2.28575,2.33165,2.1024,2.15181,139131.0
333,2021-07-21,10.96,12.849,10.677,12.32,326681.83,2.15181,2.43386,2.10455,2.3956,106198.75
334,2021-07-22,12.32,13.359,11.817,13.165,211686.09,2.3956,2.50682,2.33723,2.50285,62335.03
335,2021-07-23,13.165,13.508,12.341,13.391,35168.67,2.50285,2.69093,2.49677,2.68562,64231.46
336,2021-07-24,13.391,14.041,13.129,13.757,54040.32,2.68562,2.81678,2.6512,2.81576,91556.19
337,2021-07-25,13.757,13.823,13.101,13.729,26577.49,2.81576,2.90289,2.7218,2.88691,103935.85
338,2021-07-26,13.729,15.284,13.644,13.933,118190.74,2.88691,3.11316,2.8268,2.83998,172039.01
339,2021-07-27,13.933,14.533,13.38,14.387,57285.93,2.83998,2.92647,2.74135,2.86122,107175.2
340,2021-07-28,14.387,14.736,13.938,14.522,36498.45,2.86122,2.8979,2.76123,2.80638,86113.67
341,2021-07-29,14.522,15.39,14.271,15.25,37081.42,2.80638,2.86229,2.74032,2.84845,60463.76
342,2021-07-30,15.25,15.832,14.414,15.789,62969.82,2.84845,2.96799,2.76814,2.96799,78339.24
343,2021-07-31,15.789,16.992,15.592,16.78,55533.24,2.96799,3.10274,2.92796,3.04149,70175.49
344,2021-08-01,16.78,19.876,16.565,18.458,167585.28,3.04149,3.17597,2.90935,2.95482,127605.81
345,2021-08-02,18.458,18.876,17.59,18.005,52176.08,2.95482,3.30404,2.8942,3.12844,108691.51
346,2021-08-03,18.005,18.519,16.835,17.404,37052.04,3.12844,3.1987,2.97681,3.05374,99102.25
347,2021-08-04,17.404,19.561,17.109,19.155,37034.76,3.05374,3.18998,2.99625,3.17806,60331.7
348,2021-08-05,19.155,19.458,17.861,19.106,29663.41,3.17806,3.2671,3.08202,3.21961,97182.75
349,2021-08-06,19.106,20.737,18.555,20.404,39570.58,3.21961,3.36176,3.15295,3.35495,59698.29
350,2021-08-07,20.404,21.661,20.076,20.984,39841.99,3.35495,3.53384,3.30768,3.42207,107548.4
351,2021-08-08,20.984,21.183,19.233,19.653,32282.08,3.42207,3.48685,3.15926,3.18539,95868.54
352,2021-08-09,19.653,21.236,18.735,20.591,30109.45,3.18539,3.34476,3.10741,3.28546,86493.29
353,2021-08-10,20.591,21.395,20.119,20.614,40150.14,3.28546,3.34673,3.18634,3.2636,85114.89
354,2021-08-11,20.614,22.451,20.562,21.374,36239.33,3.2636,3.55648,3.26137,3.45296,100704.79
355,2021-08-12,21.374,22.29,19.94,20.758,47638.92,3.45296,3.60658,3.2213,3.34738,147336.43
356,2021-08-13,20.758,22.713,20.532,22.713,322502.6,3.34738,3.59329,3.3013,3.58961,104881.19
357,2021-08-14,22.713,23.453,21.809,22.84,31424.57,3.58961,3.7157,3.46962,3.69702,135927.24
358,2021-08-15,22.84,23.325,21.823,23.15,36590.56,3.69702,3.75769,3.55326,3.73687,97633.03
359,2021-08-16,23.15,25.671,22.86,24.426,52821.5,3.73687,3.88875,3.61234,3.63457,104439.26
360,2021-08-17,24.426,27.384,23.043,23.532,95948.47,3.63457,3.80044,3.38172,3.40433,147109.89
361,2021-08-18,23.532,25.145,22.517,23.922,107880.65,3.40433,3.4672,3.23627,3.34118,157947.64
362,2021-08-19,23.922,26.828,23.474,26.566,1050246.07,3.34118,3.64585,3.28878,3.6373,272163.08
363,2021-08-20,26.566,28.464,26.1,28.15,942779.31,3.6373,3.73016,3.58439,3.72429,306726.29
364,2021-08-21,28.15,29.34,27.489,27.878,814512.15,3.72429,3.82995,3.6173,3.6927,368190.93
365,2021-08-22,27.878,28.507,26.56,27.668,607021.35,3.6927,3.88194,3.67267,3.79835,294178.52
366,2021-08-23,27.668,28.616,27.346,27.898,1065549.71,3.79835,4.34167,3.77686,4.30878,473781.07
367,2021-08-24,27.898,28.163,24.428,25.096,1974820.88,4.30878,4.46934,3.89308,3.96194,618509.95
368,2021-08-25,25.096,26.544,24.515,25.982,1979856.9,3.96194,5.40954,3.96051,5.10012,1222498.71
369,2021-08-26,25.982,26.387,23.462,23.936,2266521.93,5.10012,5.10918,4.31749,4.43689,927560.25
370,2021-08-27,23.936,26.765,23.467,26.542,1811789.58,4.43689,5.51194,4.25722,5.23142,949610.77
371,2021-08-28,26.542,26.752,25.438,25.945,893758.4,5.23142,5.6831,5.02052,5.62872,643642.65
372,2021-08-29,25.945,26.449,25.286,25.717,811824.15,5.62872,6.12617,5.39786,5.89138,1122041.48
373,2021-08-30,25.717,27.553,24.318,26.021,1298079.7,5.89138,5.99935,5.29338,5.38379,916353.04
374,2021-08-31,26.021,31.932,25.645,31.362,1140062.07,5.38379,5.59417,5.00999,5.16307,605096.19
375,2021-09-01,31.362,33.829,29.639,33.17,101094.06,5.16307,5.49996,5.01368,5.42308,278618.88
376,2021-09-02,33.17,33.19,31.357,31.805,62774.25,5.42308,5.43536,5.20984,5.2959,139749.1
377,2021-09-03,31.805,33.986,31.033,33.56,63813.62,5.2959,5.47416,5.12172,5.31141,154171.18
378,2021-09-04,33.56,34.1,32.046,32.38,33258.13,5.31141,5.59124,5.24824,5.40097,189369.57
379,2021-09-05,32.38,34.751,31.985,34.412,36144.33,5.40097,5.58812,5.26955,5.56364,197612.02
380,2021-09-06,34.412,35.046,32.402,34.349,59690.18,5.56364,5.7638,5.40214,5.59417,289663.14
381,2021-09-07,34.349,35.678,22.091,27.835,302356.98,5.59417,5.7126,3.91941,4.39742,647440.19
382,2021-09-08,27.835,28.865,25.227,27.75,141561.14,4.39742,4.50384,3.91021,4.3344,419091.14
383,2021-09-09,27.75,31.826,27.04,29.831,151008.77,4.3344,5.68207,4.27184,5.58278,562591.41
384,2021-09-10,29.831,32.631,28.02,29.184,209378.72,5.58278,6.85632,5.32486,6.17121,1295098.58
385,2021-09-11,29.184,32.064,28.291,31.578,91483.36,6.17121,6.94295,6.05832,6.11943,711793.15
386,2021-09-12,31.578,36.425,30.693,35.86,188061.54,6.11943,7.22981,5.91499,7.0366,586642.06
387,2021-09-13,35.86,37.97,31.689,34.87,356472.88,7.0366,7.88178,6.30106,7.17448,1198113.78
388,2021-09-14,34.87,38.733,34.094,37.366,103589.99,7.17448,8.0101,6.83915,7.10699,465838.72
389,2021-09-15,37.366,37.975,35.59,36.452,48987.24,7.10699,7.63316,6.73803,6.88842,170295.67
390,2021-09-16,36.452,36.984,34.071,35.538,71754.76,6.88842,7.03551,6.46951,6.95379,144785.46
391,2021-09-17,35.538,36.911,32.221,33.001,60729.18,6.95379,6.96144,6.05635,6.11258,146948.94
392,2021-09-18,33.001,35.888,32.531,34.868,41918.92,6.11258,6.71913,5.92818,6.4023,127453.52
393,2021-09-19,34.868,34.879,33.042,33.813,41088.61,6.4023,6.91864,6.12413,6.50513,190581.68
394,2021-09-20,33.813,33.897,26.641,28.286,162858.2,6.50513,6.54157,5.06515,5.28378,307760.19
395,2021-09-21,28.286,30.369,25.515,26.317,133607.28,5.28378,5.51,4.49105,4.6685,258239.16
396,2021-09-22,26.317,31.989,25.937,31.58,101185.22,4.6685,5.61988,4.52085,5.58234,195803.63
397,2021-09-23,31.58,33.573,30.386,33.444,64872.07,5.58234,6.58155,5.5132,6.20816,230377.75
398,2021-09-24,33.444,33.513,27.939,30.83,189272.72,6.20816,7.39273,5.81507,7.00644,390907.13
399,2021-09-25,30.83,32.187,29.427,29.822,80884.77,7.00644,7.49106,6.79,6.82531,243002.72
400,2021-09-26,29.822,30.047,26.783,28.882,104064.19,6.82531,7.06293,6.43486,6.51726,232721.69
401,2021-09-27,28.882,30.229,27.595,27.704,44900.93,6.51726,6.65472,6.01,6.0328,158052.34
402,2021-09-28,27.704,28.367,26.147,26.329,56677.18,6.0328,6.25873,5.44493,5.47268,180872.54
403,2021-09-29,26.329,28.57,26.1,27.287,85017.32,5.47268,6.07086,5.3562,5.64145,173964.87
404,2021-09-30,27.287,28.962,27.119,28.6,55849.66,5.64145,6.0781,5.59887,6.0747,153044.94
405,2021-10-01,28.6,32.304,28.527,31.967,58508.44,6.0747,6.80488,6.01863,6.68905,161973.8
406,2021-10-02,31.967,33.38,31.547,32.029,36336.01,6.68905,7.77577,6.53384,7.35651,226511.37
407,2021-10-03,32.029,32.666,31.3,32.087,21935.21,7.35651,8.92411,7.34949,8.70588,322164.24
408,2021-10-04,32.087,32.088,30.07,31.148,35536.32,8.70588,9.17021,8.15,8.32968,436197.31
409,2021-10-05,31.148,32.124,30.552,31.392,33400.25,8.32968,8.53035,7.66052,7.94115,141958.05
410,2021-10-06,31.392,33.052,29.134,32.195,77294.79,7.94115,8.51071,7.15288,7.75091,220998.78
411,2021-10-07,32.195,35.29,30.957,33.97,104634.71,7.75091,8.05162,7.3877,7.6,186091.66
412,2021-10-08,33.97,34.471,33.05,33.32,41410.95,7.6,7.79047,7.23419,7.2898,100405.74
413,2021-10-09,33.32,36.88,33.01,36.315,71932.99,7.2898,7.62832,7.20871,7.6211,63050.16
414,2021-10-10,36.315,37.43,34.18,34.43,74099.39,7.6211,8.0776,6.94064,6.9798,128188.13
415,2021-10-11,34.43,36.066,33.278,34.154,53277.38,6.9798,7.38562,6.6456,6.90334,97543.54
416,2021-10-12,34.154,35.378,32.094,35.145,65480.26,6.90334,7.26433,6.61528,7.09595,166968.89
417,2021-10-13,35.145,43.195,33.63,41.654,158317.27,7.09595,7.31312,6.84897,7.30191,85804.93
418,2021-10-14,41.654,42.471,39.36,40.745,95351.12,7.30191,7.40443,7.06436,7.13399,57427.09
419,2021-10-15,40.745,44.194,39.48,43.299,122437.97,7.13399,7.14271,6.74315,6.84134,62525.07
420,2021-10-16,43.299,44.749,41.306,41.684,57828.34,6.84134,7.13299,6.84014,6.89679,47366.02
421,2021-10-17,41.684,42.839,39.592,42.081,38703.73,6.89679,6.9805,6.36245,6.62195,48492.49
422,2021-10-18,42.081,43.221,40.287,41.186,49499.66,6.62195,6.66859,6.38246,6.54906,44811.92
423,2021-10-19,41.186,41.607,40.025,41.358,31028.89,6.54906,6.88968,6.51315,6.75174,62736.62
424,2021-10-20,41.358,45.189,41.078,44.373,77324.72,6.75174,7.12248,6.57578,7.01274,51725.28
425,2021-10-21,44.373,45.501,41.987,42.852,68356.39,7.01274,7.13542,6.61535,6.64581,67206.0
426,2021-10-22,42.852,46.361,42.725,43.473,71658.35,6.64581,6.89381,6.56653,6.69984,45900.84
427,2021-10-23,43.473,44.768,43.101,43.974,28206.57,6.69984,6.8156,6.63761,6.73314,32312.57
428,2021-10-24,43.974,44.144,41.321,42.318,41687.35,6.73314,6.73944,6.2815,6.47993,63603.5
429,2021-10-25,42.318,44.771,42.146,44.535,31480.38,6.47993,6.71503,6.42539,6.6315,82123.35
430,2021-10-26,44.535,45.996,43.37,44.916,59249.5,6.6315,7.17205,6.6218,6.81974,242882.75
431,2021-10-27,44.916,45.756,38.33,40.444,292663.37,6.81974,6.88563,5.3707,5.88828,297958.01
432,2021-10-28,40.444,43.078,39.87,41.814,228136.04,5.88828,6.25831,5.81147,6.13993,284641.75
433,2021-10-29,41.814,44.334,41.644,44.114,69374.26,6.13993,6.73863,6.07664,6.56463,209824.85
434,2021-10-30,44.114,44.285,42.162,42.707,50122.96,6.56463,6.78743,6.18376,6.30684,205541.44
435,2021-10-31,42.707,43.36,41.044,42.718,52154.24,6.30684,6.54743,6.01851,6.3516,212183.31
436,2021-11-01,42.718,51.464,41.735,50.025,134475.97,6.3516,6.3719,6.05157,6.24477,144575.15
437,2021-11-02,50.025,53.274,48.054,51.593,208874.99,6.24477,6.35696,6.14062,6.2549,86662.98
438,2021-11-03,51.593,54.517,49.167,53.325,177580.07,6.2549,6.4867,6.05782,6.30611,226958.97
439,2021-11-04,53.325,55.043,52.183,53.844,57260.86,6.30611,6.47619,6.101,6.33662,118819.64
440,2021-11-05,53.844,53.899,50.582,51.741,35904.08,6.33662,6.86116,6.23099,6.47508,255232.35
441,2021-11-06,51.741,52.393,49.018,51.947,42015.43,6.47508,6.8166,6.2446,6.43004,158583.98
442,2021-11-07,51.947,53.484,51.321,52.189,36106.48,6.43004,6.45977,6.30682,6.36826,52777.51
443,2021-11-08,52.189,53.842,51.674,53.351,29994.58,6.36826,6.56059,6.28652,6.5,84287.9
444,2021-11-09,53.351,53.355,50.531,50.756,37612.17,6.5,6.61695,6.24868,6.29847,134007.4
445,2021-11-10,50.756,52.037,42.605,46.851,182678.18,6.29847,6.46743,5.32294,5.77845,328504.51
446,2021-11-11,46.851,49.426,45.58,47.5,39659.24,5.77845,6.05139,5.70163,5.86558,192615.62
447,2021-11-12,47.5,47.72,44.063,45.894,38947.41,5.86558,5.98654,5.5621,5.76876,172512.69
448,2021-11-13,45.894,47.507,44.876,47.09,20047.43,5.76876,5.98971,5.66603,5.89244,106591.25
449,2021-11-14,47.09,47.807,45.043,46.398,12966.33,5.89244,6.06257,5.69318,5.82806,72070.75
450,2021-11-15,46.398,47.461,44.54,44.718,27227.11,5.82806,5.96085,5.67901,5.71662,81002.58
451,2021-11-16,44.718,44.747,38.148,40.841,129071.15,5.71662,5.71749,4.96963,5.20926,428762.3
452,2021-11-17,40.841,42.783,38.799,42.78,35021.01,5.20926,5.32288,4.98157,5.24513,277576.43
453,2021-11-18,42.78,45.0,37.601,39.061,78376.44,5.24513,5.27178,4.64688,4.77963,351948.54
454,2021-11-19,39.061,42.273,38.411,41.209,26278.36,4.77963,5.31822,4.68405,5.27266,248926.69
455,2021-11-20,41.209,42.083,39.9,42.065,25798.18,5.27266,5.59803,5.27035,5.52031,184583.78
456,2021-11-21,42.065,43.567,40.653,42.05,25676.64,5.52031,5.55639,5.211,5.22303,117242.09
457,2021-11-22,42.05,42.117,38.829,39.499,35620.64,5.22303,5.23077,4.90435,5.01555,220309.55
458,2021-11-23,39.499,41.444,38.598,40.776,19021.64,5.01555,5.20841,4.93207,5.10569,154738.15
459,2021-11-24,40.776,40.88,38.08,38.315,30087.93,5.10569,5.1622,4.79133,4.8884,166949.75
460,2021-11-25,38.315,40.913,38.069,39.416,25505.92,4.8884,5.17427,4.82822,5.0649,126218.16
461,2021-11-26,39.416,39.604,33.72,34.503,135042.85,5.0649,5.20218,4.51306,4.64308,217057.66
462,2021-11-27,34.503,35.943,34.438,35.182,30562.83,4.64308,4.77143,4.56953,4.61704,108436.3
463,2021-11-28,35.182,35.816,32.254,35.739,99666.46,4.61704,4.65382,4.27404,4.64991,199935.29
464,2021-11-29,35.739,37.507,35.435,37.073,41908.49,4.64991,5.76328,4.63172,5.61511,403247.82
465,2021-11-30,37.073,39.323,35.448,37.895,43576.79,5.61511,5.92329,5.24233,5.47634,590400.54
466,2021-12-01,37.895,38.742,36.239,36.756,35097.66,5.47634,5.51165,5.12864,5.21744,251741.68
467,2021-12-02,36.756,36.762,35.085,35.772,30613.99,5.21744,5.31878,5.01354,5.09599,218001.35
468,2021-12-03,35.772,36.803,32.6,33.715,26474.1,5.09599,5.35734,4.66757,4.79858,327397.48
469,2021-12-04,33.715,33.835,24.5,29.375,146295.63,4.79858,4.80816,3.2742,4.1412,966401.08
470,2021-12-05,29.375,29.729,26.46,28.282,74846.0,4.1412,4.23859,3.75393,3.86461,501220.47
471,2021-12-06,28.282,28.894,24.882,28.146,53869.57,3.86461,4.19542,3.682,4.16701,724650.67
472,2021-12-07,28.146,31.471,27.716,30.488,38779.52,4.16701,5.68208,4.06363,5.66717,899837.12
473,2021-12-08,30.488,30.596,28.06,29.798,37001.48,5.66717,6.0,5.14504,5.67119,1122729.36
474,2021-12-09,29.798,30.085,26.817,26.933,29752.55,5.67119,6.17697,4.8286,4.83712,752851.32
475,2021-12-10,26.933,28.418,25.76,26.408,44401.76,4.83712,4.96943,4.31579,4.34979,511352.31
476,2021-12-11,26.408,28.152,25.837,27.728,30088.54,4.34979,4.61123,4.25175,4.50159,325400.8
477,2021-12-12,27.728,30.007,27.317,29.596,26044.5,4.50159,4.67219,4.32488,4.51158,191359.54
478,2021-12-13,29.596,29.824,25.552,25.953,36189.02,4.51158,4.52677,3.92817,4.04883,395777.5
479,2021-12-14,25.953,26.684,25.035,26.181,35203.14,4.04883,4.59873,4.03633,4.50539,609375.1
480,2021-12-15,26.181,28.011,24.3,27.138,45455.62,4.50539,4.54595,4.05894,4.50057,394962.29
481,2021-12-16,27.138,27.809,25.764,26.028,35873.66,4.50057,4.69656,4.3053,4.30825,181574.96
482,2021-12-17,26.028,26.198,24.2,24.656,25575.14,4.30825,4.37475,4.07449,4.15502,127613.12
483,2021-12-18,24.656,25.717,24.232,25.486,18917.73,4.15502,4.32992,4.0823,4.23933,90115.31
484,2021-12-19,25.486,25.844,24.673,24.781,19313.0,4.23933,4.30447,4.12,4.12788,62926.07
485,2021-12-20,24.781,24.999,23.22,24.049,17485.9,4.12788,4.24065,3.87426,4.08602,128322.42
486,2021-12-21,24.049,25.596,23.752,25.175,21501.6,4.08602,4.2543,4.05719,4.23108,49850.41
487,2021-12-22,25.175,28.2,24.995,27.226,54390.23,4.23108,4.67444,4.23108,4.52099,105906.66
488,2021-12-23,27.226,29.751,26.771,29.13,30788.82,4.52099,4.8107,4.45593,4.7658,132969.96
489,2021-12-24,29.13,29.9,27.876,28.104,21329.11,4.7658,4.80331,4.44547,4.47589,124541.32
490,2021-12-25,28.104,29.11,27.969,28.839,16746.78,4.47589,4.70092,4.45287,4.59863,69513.16
491,2021-12-26,28.839,31.729,28.289,31.322,25854.29,4.59863,4.90204,4.46009,4.85135,113983.88
492,2021-12-27,31.322,32.756,30.854,30.927,19880.88,4.85135,5.16037,4.76919,5.08822,100844.01
493,2021-12-28,30.927,30.964,27.558,27.832,35471.29,5.08822,5.08896,4.43018,4.4701,176201.07
494,2021-12-29,27.832,29.0,26.509,26.766,28245.81,4.4701,4.53749,4.22356,4.34844,107025.32
495,2021-12-30,26.766,28.389,26.214,27.56,19008.95,4.34844,4.51483,4.2279,4.3456,114227.96
496,2021-12-31,27.56,28.114,26.269,26.662,22925.15,4.3456,4.50512,4.19779,4.35003,96341.83
497,2022-01-01,26.662,28.595,26.662,28.573,13310.11,4.35003,4.74692,4.34486,4.73755,107894.81
498,2022-01-02,28.573,30.558,27.837,29.692,18593.85,4.73755,4.78073,4.59012,4.66634,56266.37
499,2022-01-03,29.692,30.85,28.657,30.106,22880.2,4.66634,5.02658,4.5117,4.79812,123396.16
500,2022-01-04,30.106,30.561,28.684,28.718,20991.85,4.79812,5.35828,4.58905,5.00539,201274.16
501,2022-01-05,28.718,30.368,25.0,26.677,24374.97,5.00539,5.2933,4.28294,4.5031,232298.95
502,2022-01-06,26.677,27.343,25.532,26.706,19698.06,4.5031,4.53132,4.21597,4.45253,192622.53
503,2022-01-07,26.706,26.833,24.3,24.853,23701.37,4.45253,4.46978,4.0658,4.25481,214185.35
504,2022-01-08,24.853,25.519,23.15,23.958,36014.61,4.25481,4.36213,3.87838,4.00498,112218.02
505,2022-01-09,23.958,25.296,23.725,24.602,14720.34,4.00498,4.28838,3.97,4.2212,28022.1
506,2022-01-10,24.602,25.3,22.461,23.772,41209.39,4.2212,4.24812,3.79622,4.02676,114810.68
507,2022-01-11,23.772,26.009,23.518,25.544,26047.86,4.02676,4.21679,3.94241,4.16931,59635.05
508,2022-01-12,25.544,27.56,25.463,27.303,25045.73,4.16931,4.42143,4.15348,4.38317,77801.38
509,2022-01-13,27.303,27.62,25.724,25.78,25644.07,4.38317,4.41578,4.09759,4.14303,77490.78
510,2022-01-14,25.78,27.852,25.5,27.726,15734.85,4.10911,4.31352,4.09021,4.28682,81103.79
511,2022-01-15,27.726,28.379,26.856,27.614,13563.17,4.28682,4.35617,4.2324,4.27996,34681.82
512,2022-01-16,27.614,28.426,27.297,27.678,12473.72,4.27996,4.3387,4.20226,4.29133,45113.3
513,2022-01-17,27.678,27.731,25.105,25.681,21623.03,4.29133,4.30682,4.00821,4.05129,67908.13
514,2022-01-18,25.681,26.0,24.274,25.168,16857.13,4.05129,4.20324,3.94092,4.1061,96627.39
515,2022-01-19,25.168,25.278,23.692,24.094,13387.16,4.1061,4.12586,3.81311,3.87965,82044.66
516,2022-01-20,24.094,25.586,22.862,23.02,21320.27,3.87965,4.08165,3.68483,3.69829,67558.0
517,2022-01-21,23.02,23.45,19.086,19.703,37281.85,3.69829,3.76352,3.2732,3.3406,287009.46
518,2022-01-22,19.703,20.122,16.2,18.28,80474.66,3.3406,3.43195,2.71021,2.95343,473117.65
519,2022-01-23,18.28,19.173,17.744,18.823,25028.81,2.95343,3.15262,2.84203,3.07439,187892.51
520,2022-01-24,18.823,18.823,15.88,18.034,42101.82,3.07439,3.07532,2.54757,2.96591,308942.53
521,2022-01-25,18.034,19.021,17.377,18.306,37751.15,2.96591,3.0,2.85079,2.91682,160860.48
522,2022-01-26,18.306,20.029,17.54,18.035,26171.83,2.91682,3.22256,2.85761,2.9434,170540.23
523,2022-01-27,18.035,18.47,17.234,18.115,20154.95,2.9434,3.04961,2.74099,2.90552,172409.86
524,2022-01-28,18.115,18.471,17.392,18.345,12512.25,2.90552,3.04499,2.83738,3.02663,175660.33
525,2022-01-29,18.345,19.0,18.085,18.726,10718.06,3.02663,3.12487,3.01357,3.08986,80702.19
526,2022-01-30,18.726,18.975,17.807,18.157,15309.57,3.08986,3.48708,3.08902,3.26928,189348.95
527,2022-01-31,18.157,19.599,17.141,19.38,17236.62,3.26928,3.51766,3.11302,3.48959,140922.57
528,2022-02-01,19.38,19.974,19.17,19.568,18070.51,3.48959,3.7625,3.48385,3.7473,119348.24
529,2022-02-02,19.568,20.571,18.611,18.776,15166.03,3.7473,3.87919,3.58048,3.7476,218963.88
530,2022-02-03,18.776,18.963,18.0,18.892,14249.99,3.7476,3.96288,3.62732,3.83253,234088.77
531,2022-02-04,18.892,20.5,18.726,20.451,43584.16,3.83253,4.02065,3.67746,4.01183,142047.21
532,2022-02-05,20.451,22.272,20.325,21.35,15955.54,4.01183,4.07422,3.86759,3.93871,110557.67
533,2022-02-06,21.35,21.925,20.79,21.913,8807.03,3.93871,3.99624,3.77128,3.92122,86575.19
534,2022-02-07,21.913,22.665,21.415,22.347,10525.65,3.92122,4.16556,3.84038,4.13133,103614.29
535,2022-02-08,22.347,23.165,21.08,21.632,29675.81,4.13133,4.45196,4.01612,4.38933,225512.62
536,2022-02-09,21.632,22.216,21.073,21.931,46984.88,4.38933,4.59146,4.335,4.44061,134371.52
537,2022-02-10,21.931,22.432,20.508,20.508,68197.16,4.44061,4.56952,4.11407,4.12865,100675.64
538,2022-02-11,20.508,20.716,18.605,18.98,42100.38,4.12865,4.46065,4.02723,4.31406,271019.0
539,2022-02-12,18.98,19.414,18.269,18.815,36384.17,4.31406,4.42424,4.05437,4.10028,263491.22
540,2022-02-13,18.815,19.268,18.383,18.738,23362.58,4.10028,4.12335,3.81743,3.85295,58050.28
541,2022-02-14,18.738,18.917,18.038,18.695,19827.67,3.85295,3.98544,3.73388,3.94719,119053.73
542,2022-02-15,18.695,20.329,18.649,20.166,20729.18,3.94719,4.1791,3.9016,4.14655,81557.31
543,2022-02-16,20.166,20.192,19.074,19.74,20260.71,4.14655,4.17874,3.95018,4.03612,78106.21
544,2022-02-17,19.74,20.01,17.82,18.183,76554.99,4.03612,4.04938,3.61688,3.66962,131003.75
545,2022-02-18,18.183,18.579,17.636,17.832,43499.2,3.66962,3.85525,3.59245,3.62621,109214.35
546,2022-02-19,17.832,18.211,17.359,17.85,61494.56,3.62621,3.69398,3.48446,3.6054,72284.22
547,2022-02-20,17.85,17.854,16.697,16.901,183679.87,3.6054,3.6054,3.22147,3.26694,98689.15
548,2022-02-21,16.901,17.746,16.038,16.181,334498.65,3.26694,3.47389,2.96393,2.97105,209226.31
549,2022-02-22,16.181,16.708,15.799,16.614,238277.33,2.97105,3.06944,2.81381,3.06679,230760.02
550,2022-02-23,16.614,17.5,15.927,15.956,238841.25,3.06679,3.22178,2.93573,2.93574,167008.99
551,2022-02-24,15.956,16.676,14.069,16.155,599815.3,2.93574,3.06473,2.56647,3.03029,506480.67
552,2022-02-25,16.155,17.49,15.783,17.252,214685.76,3.03029,3.24709,2.96249,3.20361,227176.41
553,2022-02-26,17.252,18.714,17.198,18.003,162357.87,3.20361,3.48265,3.20167,3.40917,194763.41
554,2022-02-27,18.003,18.692,17.095,17.501,160569.04,3.40917,3.4442,3.05999,3.11417,193421.35
555,2022-02-28,17.501,19.084,16.64,18.962,189725.96,3.11417,3.55906,3.04,3.54073,141447.04
556,2022-03-01,18.962,19.545,18.347,18.878,146662.4,3.54073,3.663,3.42731,3.49077,164157.89
557,2022-03-02,18.878,19.245,18.369,18.594,126801.4,3.49077,3.64433,3.37639,3.48775,174216.17
558,2022-03-03,18.594,18.661,17.779,18.015,88016.16,3.48775,3.52334,3.30979,3.39346,132309.33
559,2022-03-04,18.015,18.054,16.485,16.768,116151.77,3.39346,3.39426,3.04499,3.0768,131563.87
560,2022-03-05,16.768,17.782,16.203,17.319,79465.83,3.0768,3.16447,2.98541,3.14465,89902.31
