,timestamp,ETH/USDT_open,ETH/USDT_high,ETH/USDT_low,ETH/USDT_close,ETH/USDT_volume,SOL/USDT_open,SOL/USDT_high,SOL/USDT_low,SOL/USDT_close,SOL/USDT_volume,spread_zscore
1000,2021-09-28,2926.68,2969.64,2789.9,2805.94,7353.83161,136.4798,139.3561,128.1946,132.2131,7710.04,-1.1330336173864184
1001,2021-09-29,2805.94,2948.88,2782.9,2851.78,5790.93869,132.2131,140.0509,131.2912,135.296,10196.13,-1.0601061408061991
1002,2021-09-30,2851.78,3047.97,2837.64,2999.7,6157.9541,135.296,142.8195,134.2,141.2752,8918.18,-0.8495627800177769
1003,2021-10-01,2999.7,3329.83,2969.82,3308.68,6041.6871,141.2752,164.7474,138.3575,161.6621,9712.75,-0.6615176089770565
1004,2021-10-02,3308.68,3468.42,3258.07,3388.31,4423.70037,161.6621,174.9572,156.3496,169.0317,9728.49,-0.6399195199081573
1005,2021-10-03,3388.31,3486.43,3344.55,3417.75,3803.43828,169.0317,177.5826,165.7726,172.7994,6120.53,-0.6362217913605421
1006,2021-10-04,3417.75,3436.62,3272.6,3384.57,5402.23154,172.7994,173.1313,162.4624,167.292,6183.48,-0.5224724111502568
1007,2021-10-05,3384.57,3544.21,3364.33,3515.06,4086.43935,167.292,170.0393,160.4,164.4909,5637.67,-0.08222156161813324
1008,2021-10-06,3515.06,3631.42,3340.0,3574.41,7151.05951,164.4909,165.3327,150.291,154.0026,11476.17,0.4265029361566665
1009,2021-10-07,3574.41,3654.23,3471.94,3586.18,5832.05977,154.0026,161.3446,150.4993,154.2725,5953.31,0.48130613457755594
1010,2021-10-08,3586.18,3669.07,3535.17,3560.39,4566.85879,154.2725,168.8544,152.4414,158.6755,10327.64,0.3093097055437516
1011,2021-10-09,3560.39,3632.6,3540.0,3573.96,2785.1711,158.6755,161.2829,154.5,156.8616,6439.72,0.42369666854648297
1012,2021-10-10,3573.96,3603.72,3409.16,3415.88,4065.40048,156.8616,158.3123,146.0192,147.6778,4280.21,0.3304517694897176
1013,2021-10-11,3415.88,3621.72,3373.47,3543.71,4769.38309,147.6778,153.8359,140.4355,144.99,5157.48,0.9258145201561659
1014,2021-10-12,3543.71,3546.24,3403.54,3492.25,5050.96135,144.99,153.3955,137.7322,152.474,7821.03,0.5674630436852376
1015,2021-10-13,3492.25,3612.73,3413.33,3606.42,4398.07582,152.474,155.4569,144.4034,148.1242,4724.9,1.2292891075620351
1016,2021-10-14,3606.42,3822.88,3587.61,3790.05,5128.11549,148.1242,155.4864,147.4063,149.948,3891.49,1.9251315317760385
1017,2021-10-15,3790.05,3907.17,3734.81,3867.63,7997.73348,149.948,165.2878,147.042,163.0317,10163.64,1.80228602016298
1018,2021-10-16,3867.63,3969.24,3804.68,3829.58,4599.43662,163.0317,164.7038,156.7849,157.3288,3533.49,1.9301050109692484
1019,2021-10-17,3829.58,3919.0,3649.16,3845.92,5414.79025,157.3288,167.5,153.4793,159.9659,3971.37,1.7420135519979871
1020,2021-10-18,3845.92,3893.28,3678.79,3746.35,5662.46821,159.9659,162.7608,155.0633,157.3371,5661.46,1.392212630186277
1021,2021-10-19,3746.35,3885.94,3732.84,3876.91,4712.54037,157.3371,159.3371,153.2929,155.9624,2676.73,1.8391978650949874
1022,2021-10-20,3876.91,4168.49,3828.36,4162.84,6188.67689,155.9624,176.8755,155.2216,176.6078,6679.47,1.893090691571164
1023,2021-10-21,4162.84,4371.63,4016.51,4054.47,11325.19945,176.6078,194.0,176.6078,190.2194,16629.47,0.8319447983639355
1024,2021-10-22,4054.47,4167.05,3893.26,3971.59,5048.157,190.2194,214.7804,188.1552,196.2421,14350.22,0.20500424312517304
1025,2021-10-23,3971.59,4171.5,3938.41,4168.61,3606.93053,196.2421,205.7166,192.252,197.7246,5982.98,0.8673424856158357
1026,2021-10-24,4168.61,4184.72,3963.1,4083.57,4985.0934,197.7246,204.7268,185.4539,202.3525,5662.7,0.29741506368377685
1027,2021-10-25,4083.57,4235.39,4069.42,4220.18,4397.57155,202.3525,218.6397,198.1039,209.7031,10830.97,0.49489661111775485
1028,2021-10-26,4220.18,4295.14,4093.94,4129.24,11742.74395,209.7031,214.0,196.6561,199.7621,16132.93,0.6001246078191592
1029,2021-10-27,4129.24,4302.71,3912.0,3919.61,11540.98424,199.7621,205.3484,176.0,184.2251,61776.4,0.4864318803295634
1030,2021-10-28,3919.61,4294.19,3891.99,4286.58,22941.11826,184.2251,201.2193,181.6731,194.4875,60970.33,1.3807387659695765
1031,2021-10-29,4286.58,4459.48,4267.39,4413.8,15537.46527,194.4875,205.0807,194.4875,200.0947,12766.95,1.5222941631840612
1032,2021-10-30,4413.8,4432.34,4234.92,4322.41,10181.62903,200.0947,200.4954,187.421,195.5235,8379.73,1.3077075354608276
1033,2021-10-31,4322.41,4394.18,4166.27,4286.72,12440.5051,195.5235,204.9567,185.6152,202.4854,15620.51,0.8241511249436559
1034,2021-11-01,4286.72,4378.31,4150.0,4320.64,12353.90873,202.4854,211.4052,197.9016,203.4376,15246.65,0.8660995184413255
1035,2021-11-02,4320.64,4599.99,4284.96,4587.61,10876.05803,203.4376,222.205,201.2018,220.5347,19514.85,1.0627753544274816
1036,2021-11-03,4587.61,4664.55,4455.85,4601.3,13380.47752,220.5347,246.3372,216.0949,243.0907,42513.81,0.044177897928699104
1037,2021-11-04,4601.3,4605.59,4420.93,4533.34,8856.87399,243.0907,250.299,234.6553,247.3719,16639.83,-0.47638872524253884
1038,2021-11-05,4533.34,4569.59,4439.42,4474.73,5611.13344,247.3719,248.0836,230.6162,235.9994,9571.09,-0.18913139946833213
1039,2021-11-06,4474.73,4529.35,4326.58,4517.32,6679.57844,235.9994,259.7082,234.9052,258.4551,6249.72,-1.1703043761005922
1040,2021-11-07,4517.32,4634.6,4502.81,4612.82,3515.76557,258.4551,258.5711,245.8761,249.5562,4605.99,-0.3724209347999542
1041,2021-11-08,4612.82,4823.11,4612.61,4808.26,6458.79553,249.5562,253.3429,240.6871,248.3728,4653.03,0.5527343605280788
1042,2021-11-09,4808.26,4838.22,4714.32,4732.16,6761.43855,248.3728,253.0574,237.7739,239.0961,3035.42,0.6837131014695496
1043,2021-11-10,4732.16,4865.4,4471.23,4632.79,17790.02282,239.0961,248.0,218.0272,233.7148,5577.4,0.4590790212625318
1044,2021-11-11,4632.79,4779.33,4577.06,4720.91,9244.37854,233.7148,246.3382,229.624,233.5707,3885.19,0.9201706869542917
1045,2021-11-12,4720.91,4808.25,4508.64,4666.13,12024.36463,233.5707,238.7626,221.0676,228.6703,6116.0,0.9196440948917791
1046,2021-11-13,4666.13,4707.0,4584.73,4643.8,6057.75695,228.6703,241.8369,225.0702,241.6439,3193.62,-0.2520540581950273
1047,2021-11-14,4643.8,4694.77,4514.6,4626.03,6142.51512,241.6439,241.8003,230.3886,238.5812,3459.6,-0.1737462579401126
1048,2021-11-15,4626.03,4769.62,4541.28,4563.33,10037.12524,238.5812,246.1115,234.726,237.5057,3432.75,-0.5287272567994846
1049,2021-11-16,4563.33,4563.43,4110.38,4209.49,26936.26745,237.5057,238.0546,214.1587,219.0736,6313.47,-1.4327472980824327
1050,2021-11-17,4209.49,4299.09,4065.71,4287.58,22346.86604,219.0736,222.2788,210.0,218.8432,6858.11,-0.8788714959349284
1051,2021-11-18,4287.58,4342.97,3957.64,3999.03,25074.69646,218.8432,222.7441,186.9292,195.1613,8277.11,-0.9311767622812192
1052,2021-11-19,3999.03,4306.49,3973.72,4294.41,19102.84976,195.1613,219.2822,189.2774,215.1141,6197.03,-0.5394928150943132
1053,2021-11-20,4294.41,4434.52,4203.83,4411.91,10057.91774,215.1141,220.9594,206.2106,217.8828,4134.54,0.05207799844705452
1054,2021-11-21,4411.91,4423.0,4244.52,4265.61,9677.31296,217.8828,235.105,210.5982,230.8142,5689.44,-1.9348928006923
1055,2021-11-22,4265.61,4310.28,4023.61,4086.06,21693.87132,230.8142,231.6887,211.7818,215.9476,8848.79,-1.8229058765012174
1056,2021-11-23,4086.06,4385.29,4061.44,4339.38,19178.75335,215.9476,226.043,211.01,221.7768,4784.52,-0.5999830569544707
1057,2021-11-24,4339.38,4372.44,4169.89,4270.67,17703.50804,221.7768,222.3957,200.2675,205.8324,6603.32,0.2010061358244104
1058,2021-11-25,4270.67,4550.0,4248.0,4521.45,10503.20329,205.8324,216.3074,202.0634,209.8446,6439.36,1.5077247573172403
1059,2021-11-26,4521.45,4550.74,3918.46,4043.37,17289.95104,209.8446,210.3329,183.0,192.3543,12903.43,-0.22844323619371265
1060,2021-11-27,4043.37,4182.81,4028.64,4097.92,9783.15629,192.3543,199.3322,190.8347,192.905,4184.42,0.09888174558565266
1061,2021-11-28,4097.92,4297.99,3966.57,4297.2,18090.94522,192.905,201.6785,181.2002,200.5026,7335.68,0.8569483228202455
1062,2021-11-29,4297.2,4458.18,4278.19,4444.05,10048.52123,200.5026,212.5856,199.7409,204.0874,4485.22,1.5890203352887704
1063,2021-11-30,4444.05,4753.16,4348.35,4620.45,19391.4455,204.0874,218.2304,199.63,208.3146,7070.1,2.2303753296380253
1064,2021-12-01,4620.45,4778.29,4525.03,4583.44,19498.05005,208.3146,232.34,207.9341,229.7671,6478.31,0.35130565753220727
1065,2021-12-02,4583.44,4631.89,4434.46,4511.7,15369.60883,229.7671,243.0,220.1822,233.7082,7974.16,-0.3964343039247481
1066,2021-12-03,4511.7,4653.67,4035.0,4224.44,18343.26961,233.7082,239.2104,205.7232,212.0392,7868.3,-0.6034062754566928
1067,2021-12-04,4224.44,4238.04,3655.0,4119.11,51190.16548,212.0392,212.5925,170.3498,200.6554,17055.09,-0.41657965810836345
1068,2021-12-05,4119.11,4247.41,4034.31,4195.05,17711.27356,200.6554,204.3697,181.613,196.3398,8869.33,0.3844133113142162
1069,2021-12-06,4195.05,4372.9,3921.06,4348.27,23810.26382,196.3398,197.4375,176.4117,193.9798,10249.91,1.4621321808484278
1070,2021-12-07,4348.27,4423.88,4257.3,4306.38,9868.2951,193.9798,203.8619,187.5261,190.0495,6468.28,1.458132680202009
1071,2021-12-08,4306.38,4450.0,4225.62,4436.03,12148.48363,190.0495,196.1045,183.7879,194.4735,4503.41,1.8799463817326274
1072,2021-12-09,4436.03,4488.42,4076.57,4105.21,18920.65977,194.4735,196.4937,178.8367,181.198,6369.33,0.8410676175249676
1073,2021-12-10,4105.21,4228.4,3889.71,3900.95,26043.05653,181.198,184.4426,167.4916,167.5129,4989.93,0.5762240942489248
1074,2021-12-11,3900.95,4096.66,3830.37,4084.62,20068.45044,167.5129,173.7042,161.427,171.5049,5928.09,1.3561238330227505
1075,2021-12-12,4084.62,4173.42,3986.62,4131.56,8199.66008,171.5049,176.7785,167.7258,172.8292,4346.34,1.4969009260526343
1076,2021-12-13,4131.56,4142.09,3670.44,3782.14,24247.01838,172.8292,172.836,148.4343,155.1994,14455.2,0.6404257942812702
1077,2021-12-14,3782.14,3880.0,3685.38,3859.55,23607.40728,155.1994,163.0,149.7576,161.2635,9713.75,0.6356277658524347
1078,2021-12-15,3859.55,4091.49,3646.35,4019.21,26312.23231,161.2635,182.3901,156.9749,178.2835,10346.0,0.35955360592232033
1079,2021-12-16,4019.21,4109.89,3953.96,3957.25,13077.05168,178.2835,188.9623,174.4684,176.8799,6356.38,0.028468233534554507
1080,2021-12-17,3957.25,3993.75,3700.09,3874.75,20664.07959,176.8799,182.2545,168.1467,175.5087,5119.39,-0.43264226278521845
1081,2021-12-18,3874.75,3995.17,3767.44,3959.21,13833.73408,175.5087,184.1686,171.055,182.8384,3197.53,-0.43331315237141826
1082,2021-12-19,3959.21,4027.29,3885.17,3924.06,12164.78271,182.8384,188.7031,178.471,179.9532,3882.36,-0.4217330945203307
1083,2021-12-20,3924.06,3980.86,3754.99,3942.17,16443.08935,179.9532,180.9846,168.5115,173.8136,3494.22,0.1733970615314709
1084,2021-12-21,3942.17,4060.53,3914.05,4014.95,4401.95553,173.8136,182.2932,170.3259,179.686,3472.35,0.20833989336413783
1085,2021-12-22,4014.95,4072.36,3937.92,3979.51,6135.06521,179.686,187.4476,177.2507,178.4858,5469.25,0.08345838996787054
1086,2021-12-23,3979.51,4149.99,3894.55,4109.96,10022.32434,178.4858,193.3424,175.7871,190.1595,4421.42,0.021345590940215577
1087,2021-12-24,4109.96,4134.12,4019.01,4042.85,7008.70936,190.1595,197.3878,184.7028,190.094,4996.35,-0.4203285879856587
1088,2021-12-25,4042.85,4137.28,4021.92,4093.68,5657.34677,190.094,195.0217,189.298,193.0934,2619.39,-0.32819142218765607
1089,2021-12-26,4093.68,4104.31,4003.19,4060.67,4783.13958,193.0934,200.3578,190.189,197.9054,3856.11,-0.9706076611864102
1090,2021-12-27,4060.67,4125.73,4031.79,4038.02,3830.83353,197.9054,204.7612,194.9406,195.6686,6877.65,-0.9530257321775941
1091,2021-12-28,4038.02,4038.03,3760.53,3792.3,12298.02266,195.6686,195.6686,176.6892,177.1599,4574.4,-1.1422046777279995
1092,2021-12-29,3792.3,3826.83,3606.06,3630.12,13323.01566,177.1599,180.5186,170.3874,170.5831,5097.3,-1.6527997355024397
1093,2021-12-30,3630.12,3768.51,3587.85,3709.28,9498.49319,170.5831,175.7085,168.3746,172.6454,3069.34,-1.2319643984855349
1094,2021-12-31,3709.28,3815.0,3622.57,3675.55,10623.88066,172.6454,177.5194,167.8489,170.0453,2848.45,-1.3216549677146692
1095,2022-01-01,3675.55,3775.46,3673.46,3765.91,5821.93127,170.0453,179.1787,170.0169,178.8296,1235.35,-1.4910759502455078
1096,2022-01-02,3765.91,3854.54,3717.44,3829.83,4735.28546,178.8296,179.3934,174.4693,176.4599,1802.95,-0.8464550846933893
1097,2022-01-03,3829.83,3851.0,3681.87,3764.45,7230.1812,176.4599,176.4599,166.9025,170.1094,1561.68,-0.7571687922634708
1098,2022-01-04,3764.45,3892.61,3713.51,3785.36,8584.03262,170.1094,173.7946,166.552,167.8589,3285.16,-0.3858539312839673
1099,2022-01-05,3785.36,3847.56,3415.1,3537.36,17299.74083,167.8589,171.143,145.1797,154.5903,3620.78,-1.0251785192265064
1100,2022-01-06,3537.36,3550.43,3301.29,3406.99,16846.98912,154.5903,154.6185,146.3639,150.4061,10014.91,-1.5236229086618422
1101,2022-01-07,3406.99,3416.38,3065.12,3197.71,34410.77134,150.4061,150.545,133.5229,136.2569,11564.5,-1.696043347665697
1102,2022-01-08,3197.71,3247.79,3000.01,3080.97,19334.09535,136.2569,147.9926,133.1485,141.9793,4982.19,-2.617022855029201
1103,2022-01-09,3080.97,3210.44,3058.61,3150.04,3307.64615,141.9793,148.2773,138.0413,140.7986,5923.5,-2.0055981679205543
1104,2022-01-10,3150.04,3180.0,2932.3,3082.36,20248.38718,140.7986,143.6479,130.22,135.9241,3762.89,-1.9120160718926853
1105,2022-01-11,3082.36,3263.29,3052.0,3240.01,12341.62359,135.9241,143.4629,133.7493,140.1097,3613.77,-1.2215571582198905
1106,2022-01-12,3240.01,3409.99,3206.38,3371.26,9158.10252,140.1097,153.0421,138.3505,151.5461,5196.65,-1.2033561715917866
1107,2022-01-13,3371.26,3409.97,3233.92,3236.01,13401.0953,151.5461,157.6883,145.2,145.8637,3452.92,-1.5132806887642565
1108,2022-01-14,3236.4,3341.71,3189.81,3307.49,14748.33442,145.613,150.4799,140.0,146.1323,4337.36,-1.0794682953156138
1109,2022-01-15,3307.49,3370.63,3261.44,3325.71,7028.37572,146.1323,149.4236,144.1041,147.7089,2550.9,-1.034367921153318
1110,2022-01-16,3325.71,3393.01,3274.51,3346.46,9438.54742,147.7089,151.9342,146.1594,147.8109,2201.4,-0.8841323283046262
1111,2022-01-17,3346.46,3357.55,3100.0,3209.26,23576.73255,147.8109,148.1483,137.0546,139.8563,2481.34,-1.1048479832244247
1112,2022-01-18,3209.26,3243.84,3082.59,3160.01,22067.34556,139.8563,142.5496,134.5337,141.2833,2271.41,-1.4290615122667512
1113,2022-01-19,3160.01,3174.84,3046.43,3083.6,20549.86654,141.2833,142.4981,132.9702,135.3582,3415.02,-1.3909168432665224
1114,2022-01-20,3083.6,3270.95,2988.0,3003.63,20581.52528,135.3582,143.6888,126.6925,127.8138,2929.61,-1.2968997188952824
1115,2022-01-21,3003.63,3033.64,2469.3,2569.33,113329.98971,127.8138,128.648,106.3092,112.5087,14508.79,-2.6761830750113362
1116,2022-01-22,2569.33,2625.61,2302.63,2411.34,152176.98395,112.5087,113.997,88.0,94.5418,15763.35,-2.1793885416585836
1117,2022-01-23,2411.34,2551.15,2350.0,2538.84,53865.70956,94.5418,104.5738,90.63,99.7254,9727.06,-1.7024729106444016
1118,2022-01-24,2538.84,2538.9,2160.45,2440.71,125302.53062,99.7254,99.7939,80.9522,91.6568,16428.11,-1.6309915708677707
1119,2022-01-25,2440.71,2505.82,2350.92,2456.34,58471.05013,91.6568,99.7538,87.506,94.54,9311.1,-1.6415967720414515
1120,2022-01-26,2456.34,2721.09,2402.05,2461.28,75901.86205,94.54,104.0183,89.4814,91.8606,10066.91,-1.3540994828610304
1121,2022-01-27,2461.28,2519.17,2316.9,2424.47,47586.01349,91.8606,99.5,85.9132,89.5372,9593.1,-1.3340469708542197
1122,2022-01-28,2424.47,2557.54,2358.99,2545.29,26245.5948,89.5372,93.6919,87.2596,91.4258,8409.8,-0.7350126313593174
1123,2022-01-29,2545.29,2635.5,2520.21,2599.95,13855.51069,91.4258,98.766,90.8267,96.4604,5370.68,-0.7241572665146936
1124,2022-01-30,2599.95,2638.22,2542.89,2602.74,12881.42332,96.4604,97.3706,91.4148,93.2696,6093.98,-0.44591031889350746
1125,2022-01-31,2602.74,2705.27,2478.3,2686.01,18022.24395,93.2696,101.1398,89.4351,99.7077,4868.8,-0.36122448346801966
1126,2022-02-01,2686.01,2812.71,2674.57,2787.45,15287.67412,99.7077,113.5689,99.2962,110.0234,8727.29,-0.45420311934454316
1127,2022-02-02,2787.45,2810.74,2613.82,2678.08,17998.70096,110.0234,112.1304,97.111,101.9515,7111.75,-0.5111815480916202
1128,2022-02-03,2678.08,2724.43,2576.7,2695.11,18204.71115,101.9515,102.9905,94.1743,101.6002,9507.14,-0.32160916615697277
1129,2022-02-04,2695.11,2994.7,2671.66,2993.5,19801.61023,101.6002,112.5,100.4072,112.4054,8673.34,0.9551493524941979
1130,2022-02-05,2993.5,3059.29,2959.18,3013.07,11810.20832,112.4054,118.6062,110.3294,113.791,6025.01,1.0029961151921754
1131,2022-02-06,3013.07,3074.1,2952.41,3054.69,7952.61726,113.791,115.95,111.8751,115.28,3654.46,1.1872246267379805
1132,2022-02-07,3054.69,3185.88,2993.16,3138.62,12929.22077,115.28,122.2465,111.0,117.5285,5248.86,1.5509272905721487
1133,2022-02-08,3138.62,3230.08,3026.18,3115.23,14944.5852,117.5285,120.1572,109.7609,113.2934,8438.71,1.6819272801089553
1134,2022-02-09,3115.23,3268.73,3055.27,3243.38,11595.5794,113.2934,117.0,109.66,113.9885,12131.13,2.336894375096775
1135,2022-02-10,3243.38,3279.03,3058.62,3072.09,21016.47056,113.9885,114.8855,105.781,106.1313,22757.03,1.7246346730179951
1136,2022-02-11,3072.09,3137.21,2880.02,2927.76,23375.29323,106.1313,108.037,95.2273,96.5411,12326.85,1.5027677693396606
1137,2022-02-12,2927.76,2984.96,2858.8,2918.13,14015.82524,96.5411,99.7947,92.9477,95.8428,10134.76,1.478499489270099
1138,2022-02-13,2918.13,2953.31,2838.17,2870.36,11175.76389,95.8428,97.3079,91.4386,92.8506,4999.52,1.414086209071047
1139,2022-02-14,2870.36,2964.6,2831.56,2929.06,14948.7106,92.8506,97.8241,90.8758,96.4249,5714.43,1.4829365822828589
1140,2022-02-15,2929.06,3195.68,2912.61,3183.57,13134.50373,96.4249,105.6208,96.4249,105.4424,8585.59,2.2154962856471405
1141,2022-02-16,3183.57,3186.39,3045.79,3122.36,11750.05542,105.4424,105.4815,98.3474,101.789,4816.37,1.9544777583541781
1142,2022-02-17,3122.36,3159.72,2853.23,2891.97,22786.07262,101.789,102.6683,92.4498,93.5083,11922.9,1.151894880456824
1143,2022-02-18,2891.97,2943.33,2753.32,2779.24,20170.29181,93.5083,96.3109,89.4599,89.9925,13423.81,0.721638374798633
1144,2022-02-19,2779.24,2830.07,2696.63,2764.57,10559.90007,89.9925,92.6561,88.7259,91.3495,13078.05,0.5231698246428922
1145,2022-02-20,2764.57,2764.57,2577.06,2621.19,40952.404,91.3495,93.8634,85.726,90.6269,76487.18,-0.22031822753860256
1146,2022-02-21,2621.19,2758.98,2559.05,2568.1,115036.66426,90.6269,96.092,82.7532,82.958,120477.63,-0.013260613490305394
1147,2022-02-22,2568.1,2663.75,2500.37,2636.65,55720.66967,82.958,87.4056,81.1426,86.38,83404.86,0.12868003111234994
1148,2022-02-23,2636.65,2752.48,2576.55,2579.33,35253.53175,86.38,93.2836,84.4179,84.5203,82164.84,-0.0677916559830373
1149,2022-02-24,2579.33,2736.27,2301.56,2596.37,158295.29676,84.5203,93.3808,75.4606,89.3995,206511.44,-0.2875806484100556
1150,2022-02-25,2596.37,2832.82,2571.98,2767.43,58881.31205,89.3995,94.8673,86.761,92.6921,66679.64,0.43526593165252814
1151,2022-02-26,2767.43,2876.04,2728.49,2779.01,37928.44305,92.6921,95.0,89.3912,90.0596,32698.66,0.6465817575841998
1152,2022-02-27,2779.01,2835.64,2559.22,2616.67,89277.61817,90.0596,92.1574,84.1737,85.5503,36068.62,0.029665049188411778
1153,2022-02-28,2616.67,2949.99,2569.42,2921.41,96534.16082,85.5503,102.656,84.2531,99.7546,48121.55,0.7506321943975786
1154,2022-03-01,2921.41,3036.97,2854.25,2976.33,111483.36051,99.7546,101.8284,94.3985,98.6711,42614.36,1.070220631423089
1155,2022-03-02,2976.33,3043.36,2914.08,2947.57,108134.32413,98.6711,106.3751,96.8226,100.6448,46262.16,0.7518821565302015
1156,2022-03-03,2947.57,2970.42,2785.21,2834.03,55866.13386,100.6448,101.6665,94.1541,95.6006,54325.41,0.40137131879358967
1157,2022-03-04,2834.03,2835.8,2573.31,2622.28,88655.00281,95.6006,95.9041,87.0729,88.3403,347633.61,-0.40778359472507547
1158,2022-03-05,2622.28,2684.66,2589.56,2665.16,43278.89902,88.3403,91.1338,86.0461,89.6287,212983.43,-0.28532789676469217
1159,2022-03-06,2665.16,2675.88,2535.77,2550.65,59514.93501,89.6287,90.0097,84.1476,84.4944,230237.91,-0.7077456674628866
1160,2022-03-07,2550.65,2647.67,2445.41,2492.15,88104.5966,84.4944,86.515,79.9703,81.8007,360740.99,-0.9537322895425719
1161,2022-03-08,2492.15,2624.06,2480.88,2575.9,97130.61767,81.8007,85.0274,81.3489,82.3228,301412.08,-0.46701881719013144
1162,2022-03-09,2575.9,2773.33,2568.09,2727.39,67486.84088,82.3228,90.0,81.9918,88.1308,231972.34,0.12388198246952341
1163,2022-03-10,2727.39,2733.01,2553.04,2606.34,87700.10116,88.1308,88.6582,80.8348,82.9058,178757.28,-0.3864175318042008
1164,2022-03-11,2606.34,2677.13,2522.65,2557.18,137657.19873,82.9058,84.2128,80.1012,80.6312,277175.78,-0.6012300306704963
1165,2022-03-12,2557.18,2613.98,2553.66,2568.85,49904.60221,80.6312,82.6842,80.6103,81.3986,106234.75,-0.6132593546244947
1166,2022-03-13,2568.85,2602.45,2493.1,2515.42,88038.46748,81.3986,83.135,77.7284,78.7068,456148.27,-0.8392479429089067
1167,2022-03-14,2515.42,2609.23,2499.19,2590.24,107510.04694,78.7068,82.2343,78.0577,81.2295,599571.05,-0.5024587904370277
1168,2022-03-15,2590.24,2668.32,2508.14,2617.98,104680.81778,81.2295,85.9304,78.7932,82.8233,333340.11,-0.4721674543940094
1169,2022-03-16,2617.98,2787.48,2603.74,2774.05,185202.19426,82.8233,87.9498,81.5884,87.8196,571013.55,0.424790160983342
1170,2022-03-17,2774.05,2835.22,2746.85,2812.37,56243.72722,87.8196,91.014,86.6477,87.8524,267956.29,0.7515463798557664
1171,2022-03-18,2812.37,2983.67,2765.49,2938.98,97825.8422,87.8524,92.2525,84.4712,89.8195,534802.57,1.6155440664352583
1172,2022-03-19,2938.98,2986.57,2894.49,2951.25,43801.54031,89.8195,94.5166,89.2207,92.3144,484842.91,1.4019124289105716
1173,2022-03-20,2951.25,2963.6,2818.59,2860.95,84125.23843,92.3144,92.5225,87.9428,88.5686,458111.46,0.9812639474216018
1174,2022-03-21,2860.95,2960.4,2830.43,2890.12,112108.56202,88.5686,91.1988,86.817,88.6793,764509.91,1.2594223296033586
1175,2022-03-22,2890.12,3052.0,2887.05,2969.67,87779.46946,88.6793,93.9154,87.9852,90.4445,379740.41,1.7185109372620464
1176,2022-03-23,2969.67,3044.85,2920.98,3036.15,163642.73452,90.4445,96.3,89.3044,94.9576,890588.65,1.7437304225173549
1177,2022-03-24,3036.15,3128.51,3003.03,3110.87,166813.6454,94.9576,103.6572,93.4956,102.3394,1178282.56,1.5707200732085496
1178,2022-03-25,3110.87,3193.31,3076.3,3102.45,92660.75342,102.3394,104.7887,97.1524,98.5702,388866.32,1.761601545779124
1179,2022-03-26,3102.45,3151.68,3085.7,3145.46,34350.13145,98.5702,103.3639,97.7047,101.7899,208081.79,1.70934381407266
1180,2022-03-27,3145.46,3299.05,3126.34,3295.94,74186.98105,101.7899,107.4316,98.8539,107.0746,222977.22,2.2767926657545132
1181,2022-03-28,3295.94,3430.0,3275.31,3332.87,106140.50256,107.0746,114.106,105.3027,105.7634,617603.44,2.479053667842316
1182,2022-03-29,3332.87,3481.39,3330.18,3401.27,105042.18643,105.7634,115.8,105.6045,111.7205,1526446.42,2.253480920234127
1183,2022-03-30,3401.27,3446.78,3332.19,3385.8,85924.81686,111.7205,125.0697,107.2189,120.7242,241694.39,1.3941955857123656
1184,2022-03-31,3385.8,3444.76,3261.69,3281.53,125180.30128,120.7242,129.4238,120.0058,122.848,321992.59,0.5597926954727716
1185,2022-04-01,3281.53,3481.06,3211.04,3455.24,132356.13585,122.848,138.3959,117.5543,134.5718,252710.11,0.7390684935731979
1186,2022-04-02,3455.24,3531.37,3431.65,3443.45,158486.68586,134.5718,143.566,131.512,132.4344,172700.37,0.782535242089073
1187,2022-04-03,3443.45,3579.86,3412.31,3521.54,99604.65755,132.4344,140.9858,130.6653,136.8231,123729.47,0.9030290959828832
1188,2022-04-04,3521.54,3546.81,3408.29,3519.46,123341.68513,136.8231,138.198,125.9973,132.2009,151950.21,1.1761010539317036
1189,2022-04-05,3519.46,3554.68,3399.67,3406.28,96598.72128,132.2009,136.571,126.1682,126.8384,109487.76,0.8180864278908024
1190,2022-04-06,3406.28,3407.19,3162.41,3169.2,217603.96572,126.8384,127.4261,112.1503,112.9939,294186.59,0.3171465390188191
1191,2022-04-07,3169.2,3268.61,3140.12,3228.78,160776.69565,112.9939,119.9027,110.823,118.6249,230703.28,0.2541171671745434
1192,2022-04-08,3228.78,3312.93,3173.83,3192.68,111350.97626,118.6249,122.4576,108.2056,109.951,210848.54,0.649006290186449
1193,2022-04-09,3192.68,3268.29,3181.61,3258.35,49708.57537,109.951,113.6121,108.3476,112.9386,81700.69,0.8140903477502018
1194,2022-04-10,3258.35,3307.34,3192.88,3202.7,58345.28189,112.9386,115.9643,109.7568,110.9902,75638.09,0.5839151270832207
1195,2022-04-11,3202.7,3213.32,2949.73,2979.71,175556.43613,110.9902,111.885,98.1899,99.6362,229389.42,-0.004247634598181927
1196,2022-04-12,2979.71,3084.72,2950.64,3027.48,151317.95749,99.6362,109.2655,98.3676,103.1958,195412.52,0.01629088670762777
1197,2022-04-13,3027.48,3128.66,2997.74,3118.01,67895.24211,103.1958,105.9834,100.126,104.9353,123296.44,0.4395831995114886
