,timestamp,ADA/USDT_open,ADA/USDT_high,ADA/USDT_low,ADA/USDT_close,ADA/USDT_volume,AVAX/USDT_open,AVAX/USDT_high,AVAX/USDT_low,AVAX/USDT_close,AVAX/USDT_volume,BCH/USDT_open,BCH/USDT_high,BCH/USDT_low,BCH/USDT_close,BCH/USDT_volume,BNB/USDT_open,BNB/USDT_high,BNB/USDT_low,BNB/USDT_close,BNB/USDT_volume,BONK/USDT_open,BONK/USDT_high,BONK/USDT_low,BONK/USDT_close,BONK/USDT_volume,BTC/USDT_open,BTC/USDT_high,BTC/USDT_low,BTC/USDT_close,BTC/USDT_volume,CRV/USDT_open,CRV/USDT_high,CRV/USDT_low,CRV/USDT_close,CRV/USDT_volume,DOGE/USDT_open,DOGE/USDT_high,DOGE/USDT_low,DOGE/USDT_close,DOGE/USDT_volume,ENA/USDT_open,ENA/USDT_high,ENA/USDT_low,ENA/USDT_close,ENA/USDT_volume,ERA/USDT_open,ERA/USDT_high,ERA/USDT_low,ERA/USDT_close,ERA/USDT_volume,ES/USDT_open,ES/USDT_high,ES/USDT_low,ES/USDT_close,ES/USDT_volume,ETH/USDT_open,ETH/USDT_high,ETH/USDT_low,ETH/USDT_close,ETH/USDT_volume,FDUSD/USDT_open,FDUSD/USDT_high,FDUSD/USDT_low,FDUSD/USDT_close,FDUSD/USDT_volume,HBAR/USDT_open,HBAR/USDT_high,HBAR/USDT_low,HBAR/USDT_close,HBAR/USDT_volume,HYPER/USDT_open,HYPER/USDT_high,HYPER/USDT_low,HYPER/USDT_close,HYPER/USDT_volume,KERNEL/USDT_open,KERNEL/USDT_high,KERNEL/USDT_low,KERNEL/USDT_close,KERNEL/USDT_volume,LINK/USDT_open,LINK/USDT_high,LINK/USDT_low,LINK/USDT_close,LINK/USDT_volume,LTC/USDT_open,LTC/USDT_high,LTC/USDT_low,LTC/USDT_close,LTC/USDT_volume,MNT/USDT_open,MNT/USDT_high,MNT/USDT_low,MNT/USDT_close,MNT/USDT_volume,PENGU/USDT_open,PENGU/USDT_high,PENGU/USDT_low,PENGU/USDT_close,PENGU/USDT_volume,PEPE/USDT_open,PEPE/USDT_high,PEPE/USDT_low,PEPE/USDT_close,PEPE/USDT_volume,PUMP/USDT_open,PUMP/USDT_high,PUMP/USDT_low,PUMP/USDT_close,PUMP/USDT_volume,SOL/USDT_open,SOL/USDT_high,SOL/USDT_low,SOL/USDT_close,SOL/USDT_volume,SPK/USDT_open,SPK/USDT_high,SPK/USDT_low,SPK/USDT_close,SPK/USDT_volume,SUI/USDT_open,SUI/USDT_high,SUI/USDT_low,SUI/USDT_close,SUI/USDT_volume,TRX/USDT_open,TRX/USDT_high,TRX/USDT_low,TRX/USDT_close,TRX/USDT_volume,USD1/USDT_open,USD1/USDT_high,USD1/USDT_low,USD1/USDT_close,USD1/USDT_volume,USDC/USDT_open,USDC/USDT_high,USDC/USDT_low,USDC/USDT_close,USDC/USDT_volume,WIF/USDT_open,WIF/USDT_high,WIF/USDT_low,WIF/USDT_close,WIF/USDT_volume,XRP/USDT_open,XRP/USDT_high,XRP/USDT_low,XRP/USDT_close,XRP/USDT_volume
272,2024-12-11,1.0214,1.1146,0.972,1.0865,45576618.98,44.63,48.48,42.84,48.48,60143.82,516.3,550.5,502.9,546.5,32695.12771,676.7,712.9,658.7,711.2,13695.865,3.584e-05,4.02e-05,3.404e-05,3.936e-05,285219962044.0,96593.0,101888.0,95658.37,101119.99,16305.31546053,1.07,1.1489,0.9755,1.1327,17251890.231,0.39388,0.41906,0.37514,0.41402,861545674.56,0.9022,1.0479,0.8575,1.0477,57638366.39,,,,,,,,,,,3628.25,3848.64,3562.58,3831.82,209872.68134,0.9987,1.0009,0.9984,1.0,122898.49,0.28971,0.31057,0.27111,0.29896,191655662.17,,,,,,,,,,,22.12,24.33,21.14,24.08,1447898.94,109.72,118.66,106.05,117.29,294120.7589,1.1838,1.366,1.1353,1.3621,2538492.99,,,,,,2.349e-05,2.549e-05,2.162e-05,2.513e-05,11986212872582.0,,,,,,213.67,230.65,211.5,227.3,552069.09,,,,,,3.7136,4.399,3.569,4.3726,16764900.64,0.2696,0.2875,0.2614,0.2822,171605891.0,,,,,,0.9993,0.9999,0.9987,0.9992,17933327.99,2.847,3.134,2.755,3.048,2381195.43,2.3705,2.47,2.2314,2.3938,142591496.59
273,2024-12-12,1.0865,1.182,1.0727,1.123,52963974.52,48.48,55.38,48.21,53.15,111689.48,546.5,563.8,537.1,540.1,28532.41636,711.2,725.5,699.4,705.8,14694.945,3.936e-05,4.086e-05,3.746e-05,3.784e-05,308486961980.0,101119.99,102523.99,99311.65,100004.29,21339.05329343,1.1327,1.2057,1.0789,1.1943,14415615.475,0.41402,0.4241,0.40122,0.40611,591813275.11,1.0477,1.1429,1.0315,1.0359,42415682.15,,,,,,,,,,,3831.82,3987.39,3796.8,3881.61,436594.70363,1.0,1.0006,0.9995,0.9997,296988.9,0.29896,0.31442,0.28543,0.29132,190697293.4,,,,,,,,,,,24.08,29.45,23.87,29.15,3832927.35,117.29,125.0,116.5,119.24,390434.4079,1.3621,1.3805,1.203,1.271,2029406.58,,,,,,2.513e-05,2.6e-05,2.321e-05,2.366e-05,9590508537275.0,,,,,,227.3,234.7,225.68,226.98,453674.65,,,,,,4.3726,4.8751,4.3549,4.6189,22897539.68,0.2822,0.3097,0.2802,0.2969,250862949.23,,,,,,0.9992,0.9999,0.999,0.9997,20442572.77,3.048,3.197,2.933,2.948,2925413.17,2.3938,2.4846,2.3087,2.3373,130719311.41
274,2024-12-13,1.123,1.1301,1.0777,1.1212,20177693.62,53.15,54.0,50.82,52.78,60642.09,540.1,544.0,526.0,542.3,23328.51652,705.8,729.8,697.0,725.8,11824.232,3.784e-05,4.045e-05,3.691e-05,3.881e-05,181930654219.0,100004.29,101893.93,99205.0,101424.24,11696.60949758,1.1943,1.2469,1.1174,1.1379,11771613.389,0.40611,0.4123,0.39904,0.40902,285838716.29,1.0359,1.0562,0.9734,0.9968,26896706.09,,,,,,,,,,,3881.61,3968.47,3852.94,3906.81,229551.7187,0.9997,1.0037,0.9997,1.0034,109165.57,0.29132,0.332,0.28817,0.31395,167384217.48,,,,,,,,,,,29.15,30.9,27.55,29.02,3319541.13,119.24,125.29,117.07,124.48,248225.456,1.271,1.2821,1.2414,1.2612,1043607.34,,,,,,2.366e-05,2.499e-05,2.308e-05,2.477e-05,5225506339466.0,,,,,,226.98,228.4,220.6,224.77,330935.91,,,,,,4.6189,4.9222,4.5333,4.7607,16825474.3,0.2969,0.3023,0.2842,0.2905,129267063.97,,,,,,0.9997,1.0002,0.9995,0.9998,16848347.57,2.948,3.0,2.847,2.958,1436813.81,2.3373,2.479,2.2858,2.4221,95844455.33
275,2024-12-14,1.1212,1.1329,1.0431,1.061,11357403.88,52.78,53.83,49.4,49.85,44476.47,542.3,551.8,519.7,534.3,17020.14468,725.8,732.1,705.1,715.9,7993.603,3.881e-05,3.933e-05,3.561e-05,3.646e-05,98670962744.0,101424.24,102650.0,100609.41,101419.99,15773.73403021,1.1379,1.2993,1.1133,1.1444,10799539.329,0.40902,0.414,0.38742,0.39815,270613033.5,0.9968,1.1611,0.9466,1.1322,36668878.45,,,,,,,,,,,3906.81,3945.0,3825.37,3870.3,267374.6271,1.0034,1.0042,1.0001,1.0005,1230262.88,0.31395,0.31527,0.28818,0.29401,93654561.93,,,,,,,,,,,29.02,30.77,28.72,29.15,2065802.35,124.48,125.35,115.44,118.23,152662.3389,1.2612,1.2954,1.1962,1.2341,1300405.25,,,,,,2.477e-05,2.487e-05,2.291e-05,2.331e-05,3325188376918.0,,,,,,224.77,227.47,215.18,219.91,258199.6,,,,,,4.7607,4.8438,4.3519,4.4589,12639637.95,0.2905,0.2976,0.2778,0.2822,86491026.13,,,,,,0.9998,1.0002,0.9996,1.0001,18009070.01,2.958,2.978,2.756,2.845,919234.67,2.4221,2.5317,2.355,2.4003,91881680.22
276,2024-12-15,1.061,1.1125,1.0393,1.099,10918491.91,49.85,51.43,48.11,50.79,44262.25,534.3,550.4,524.6,546.5,10369.10443,715.9,724.1,702.7,718.4,6812.692,3.646e-05,3.713e-05,3.437e-05,3.676e-05,93709854409.0,101419.99,105236.01,101237.14,104463.99,4203.36649714,1.1444,1.1768,1.0665,1.1284,6207607.786,0.39815,0.41125,0.39249,0.40657,217276901.49,1.1322,1.2766,1.1117,1.248,33047762.67,,,,,,,,,,,3870.3,3974.61,3831.51,3959.1,78812.50965,1.0005,1.0017,0.9982,0.9982,745611.29,0.29401,0.29793,0.27951,0.29552,84153463.74,,,,,,,,,,,29.15,29.88,28.03,29.24,1084871.79,118.23,122.17,114.32,121.11,172995.3739,1.2341,1.25,1.197,1.2449,1544276.47,,,,,,2.331e-05,2.451e-05,2.26e-05,2.418e-05,2968094596748.0,,,,,,219.91,225.45,215.67,224.3,234650.82,,,,,,4.4589,4.85,4.355,4.7844,13707151.51,0.2822,0.2868,0.2754,0.2853,54643716.65,,,,,,1.0001,1.0006,0.9999,1.0002,13665096.24,2.845,2.889,2.702,2.853,821887.56,2.4003,2.4733,2.3677,2.4463,54563260.53
277,2024-12-16,1.099,1.1208,1.0478,1.0777,31557931.58,50.79,52.02,48.37,48.98,74906.86,546.5,557.2,522.3,538.2,25190.7702,718.4,730.0,704.2,720.5,13170.156,3.676e-05,3.803e-05,3.444e-05,3.691e-05,399171726392.0,104463.99,107793.07,103333.17,106058.65,13381.17374608,1.1284,1.1718,1.0494,1.0725,7156368.67,0.40657,0.41498,0.39242,0.40198,272544078.47,1.248,1.3296,1.162,1.183,25409825.76,,,,,,,,,,,3959.1,4107.68,3884.41,3986.24,430415.98393,0.9982,0.9992,0.9974,0.9982,525165.65,0.29552,0.29916,0.274,0.28246,106374549.26,,,,,,,,,,,29.24,30.83,28.42,28.74,2432391.91,121.11,124.0,115.38,117.99,345388.3731,1.2449,1.2596,1.1759,1.211,1300668.78,,,,,,2.418e-05,2.473e-05,2.29e-05,2.346e-05,4787942405828.0,,,,,,224.3,227.47,213.26,216.21,409715.84,,,,,,4.7844,4.957,4.6003,4.6276,21860306.67,0.2853,0.3047,0.2764,0.2968,236722336.07,,,,,,1.0002,1.0007,0.9994,0.9997,19485120.3,2.853,2.926,2.632,2.746,1610941.83,2.4463,2.5874,2.3331,2.4845,111144858.51
278,2024-12-17,1.0777,1.1118,1.0419,1.0511,35172216.67,48.98,50.83,47.54,47.85,98683.05,538.2,547.5,524.1,529.7,23893.83767,720.5,737.3,712.4,717.5,14822.959,3.691e-05,3.946e-05,3.543e-05,3.597e-05,616573599223.0,106058.65,108341.65,105327.84,106133.89,16653.72604854,1.0725,1.1598,1.046,1.1037,9960662.515,0.40198,0.4103,0.39118,0.39414,329592486.02,1.183,1.1979,1.1,1.1106,10994762.91,,,,,,,,,,,3986.24,4041.19,3848.0,3893.0,350078.24134,0.9982,0.999,0.9981,0.9984,1379425.63,0.28246,0.30883,0.2754,0.28452,139174596.21,,,,,,,,,,,28.74,29.08,27.35,27.83,1916511.11,117.99,131.41,114.43,125.52,557152.5138,1.211,1.2596,1.1794,1.188,949921.38,0.01,0.099,0.01,0.0287,1399805992.39,2.346e-05,2.367e-05,2.207e-05,2.242e-05,4630769322712.0,,,,,,216.21,228.93,211.44,223.13,709946.42,,,,,,4.6276,4.8672,4.5307,4.6408,16974486.57,0.2968,0.2977,0.2778,0.2795,142950101.13,,,,,,0.9997,1.0003,0.9995,0.9998,29632706.88,2.746,2.871,2.67,2.707,2677625.71,2.4845,2.7267,2.44,2.5681,187252188.91
279,2024-12-18,1.0511,1.06,0.9593,0.968,51766772.84,47.85,48.19,42.67,42.83,61325.34,529.7,543.5,475.0,480.8,39554.62733,717.5,722.0,681.0,686.5,22438.437,3.597e-05,3.672e-05,3.002e-05,3.111e-05,814430769622.0,106133.89,106515.87,100000.99,100204.02,15347.53110941,1.1037,1.1208,0.9323,0.9531,10579692.167,0.39414,0.39637,0.35167,0.35824,709064792.64,1.1106,1.1638,1.01,1.0778,30712756.4,,,,,,,,,,,3893.0,3906.93,3617.91,3627.1,352530.53503,0.9984,0.9986,0.9977,0.9982,66599.95,0.28452,0.31128,0.2702,0.27301,212217994.14,,,,,,,,,,,27.83,28.4,24.73,24.87,2567399.64,125.52,129.1,107.23,108.36,628496.7422,1.188,1.199,1.0767,1.0955,6761803.28,0.0287,0.03948,0.02628,0.03559,2159819323.52,2.242e-05,2.255e-05,1.913e-05,1.942e-05,6950688923847.0,,,,,,223.13,226.0,204.88,206.55,859073.52,,,,,,4.6408,4.7764,4.3,4.3363,27056782.79,0.2795,0.2815,0.2576,0.2581,200770105.22,,,,,,0.9998,1.0011,0.998,1.0005,30660497.65,2.707,2.784,2.24,2.306,6144595.51,2.5681,2.5917,2.2514,2.3096,205409879.83
280,2024-12-19,0.968,0.989,0.8478,0.881,93068145.03,42.83,43.59,37.48,38.83,94772.3,480.8,488.9,421.6,438.8,69408.01201,686.5,705.2,648.6,665.3,29665.431,3.111e-05,3.181e-05,2.664e-05,2.94e-05,1476172965545.0,100204.02,102800.01,95700.01,97461.87,18644.12987284,0.9531,0.9748,0.8121,0.8407,17095694.958,0.35824,0.36733,0.30016,0.31429,1527818573.26,1.0778,1.199,0.9319,0.9544,45358764.47,,,,,,,,,,,3627.1,3720.0,3331.86,3417.0,627232.21794,0.9982,0.9985,0.9972,0.9979,101543.56,0.27301,0.30128,0.25387,0.26757,244248862.5,,,,,,,,,,,24.87,25.61,21.72,22.81,3003452.61,108.36,111.77,94.74,99.35,917346.882,1.0955,1.2622,1.0645,1.1652,15279729.93,0.03559,0.03696,0.02675,0.02862,1636982912.66,1.942e-05,1.976e-05,1.656e-05,1.706e-05,14759278726989.0,,,,,,206.55,212.14,187.04,193.81,1324594.12,,,,,,4.3363,4.5975,3.9364,4.0744,37936127.87,0.2581,0.2663,0.2441,0.2513,153695121.44,,,,,,1.0005,1.002,0.9961,1.0009,38777996.19,2.306,2.325,2.025,2.066,9648247.29,2.3096,2.4312,2.16,2.2387,228074081.27
281,2024-12-20,0.881,0.9587,0.7623,0.9491,132271477.99,38.83,40.39,33.63,39.85,109001.28,438.8,451.5,390.6,449.2,58330.74819,665.3,680.0,618.8,678.6,33657.347,2.94e-05,3.476e-05,2.487e-05,3.346e-05,1452283398363.0,97461.87,98233.0,92280.1,97805.43,18965.90240265,0.8407,0.8679,0.6881,0.8344,20597542.136,0.31429,0.32906,0.26306,0.31788,2298843380.0,0.9544,1.2378,0.8472,1.1812,66312601.62,,,,,,,,,,,3417.0,3497.84,3102.05,3472.21,594464.17019,0.9979,0.9984,0.9978,0.9982,36058.93,0.26757,0.2877,0.23392,0.27066,270537838.27,,,,,,,,,,,22.81,23.72,20.02,23.39,3755481.93,99.35,103.3,86.74,101.38,884991.2359,1.1652,1.2766,1.0018,1.2766,11850417.72,0.02862,0.02993,0.02288,0.02783,1175655386.33,1.706e-05,1.8e-05,1.442e-05,1.768e-05,21989297560529.0,,,,,,193.81,199.77,175.31,194.54,1764410.51,,,,,,4.0744,4.6148,3.4948,4.5815,54934698.66,0.2513,0.2545,0.2243,0.2487,201674125.92,,,,,,1.0009,1.0018,1.0,1.0005,40227685.14,2.066,2.16,1.726,2.107,10842262.19,2.2387,2.3554,1.9612,2.2786,324459634.22
282,2024-12-21,0.9491,0.9975,0.8866,0.9048,51993234.86,39.85,42.35,36.94,37.36,74993.97,449.2,472.8,442.4,456.0,29063.75536,678.6,693.2,652.3,663.4,11485.476,3.346e-05,3.501e-05,2.95e-05,3e-05,698589065256.0,97805.43,99540.61,96398.39,97292.0,14201.71573326,0.8344,0.939,0.7802,0.7913,11717162.733,0.31788,0.35004,0.31411,0.31993,1131903390.93,1.1812,1.227,0.9917,1.0095,33298285.52,,,,,,,,,,,3472.21,3555.17,3293.25,3338.92,291163.13632,0.9982,0.9986,0.998,0.9981,36297.07,0.27066,0.2838,0.24974,0.25394,148867056.01,,,,,,,,,,,23.39,24.94,21.79,22.13,2543184.08,101.38,106.02,97.76,101.54,329859.2972,1.2766,1.3264,1.1486,1.1592,2129142.13,0.02783,0.03303,0.02735,0.02864,1164300753.55,1.768e-05,1.975e-05,1.694e-05,1.738e-05,12267532034508.0,,,,,,194.54,201.99,178.45,181.42,707343.33,,,,,,4.5815,4.9085,4.2321,4.363,31696598.78,0.2487,0.2561,0.2422,0.2448,80160361.6,,,,,,1.0005,1.0008,1.0001,1.0006,19582663.96,2.107,2.253,1.857,1.888,4271598.35,2.2786,2.3859,2.1925,2.2373,157607697.57
283,2024-12-22,0.9048,0.9249,0.8589,0.8833,41462267.37,37.36,38.54,35.55,36.56,50174.35,456.0,461.3,434.4,445.8,19973.3685,663.4,669.6,639.5,649.7,8073.613,3e-05,3.281e-05,2.943e-05,3.127e-05,439138595959.0,97292.0,97448.08,94250.35,95186.27,6848.41133564,0.7913,0.8437,0.7615,0.8198,8993266.445,0.31993,0.32458,0.30511,0.31266,661063282.07,1.0095,1.1105,0.991,1.0298,26514566.96,,,,,,,,,,,3338.92,3403.0,3221.7,3281.83,117066.94712,0.9981,0.9984,0.998,0.9983,28239.45,0.25394,0.27252,0.24383,0.26579,128751054.8,,,,,,,,,,,22.13,22.79,21.32,22.09,1340186.22,101.54,103.9,96.68,99.77,238350.6079,1.1592,1.1956,1.1291,1.1642,722141.52,0.02864,0.02864,0.02539,0.02598,765098965.28,1.738e-05,1.844e-05,1.667e-05,1.784e-05,8234551777045.0,,,,,,181.42,187.88,176.9,180.5,520933.79,,,,,,4.363,4.5946,4.164,4.3251,23418313.3,0.2448,0.2507,0.2417,0.2443,85043082.15,,,,,,1.0006,1.0013,1.0004,1.0009,12377403.73,1.888,2.043,1.816,1.918,2833806.49,2.2373,2.2935,2.1601,2.2025,94531165.0
284,2024-12-23,0.8833,0.9424,0.862,0.9264,45400960.71,36.56,39.71,35.65,39.11,62044.98,445.8,466.2,432.4,461.0,28659.51912,649.7,698.5,638.1,694.3,15726.464,3.127e-05,3.304e-05,3.016e-05,3.246e-05,535401152409.0,95186.27,96538.86,92520.01,94881.47,16864.59965174,0.8198,0.9963,0.796,0.9533,14233744.382,0.31266,0.32876,0.30284,0.32494,662221872.36,1.0298,1.1234,0.9918,1.0773,23147700.73,,,,,,,,,,,3281.83,3466.8,3217.27,3422.53,353966.44142,0.9983,1.0037,0.9982,1.0034,794736.21,0.26579,0.29278,0.256,0.29181,142527338.16,,,,,,,,,,,22.09,24.96,21.5,24.54,2297466.05,99.77,107.66,97.91,106.76,274823.9182,1.1642,1.2288,1.1479,1.2107,424265.19,0.02598,0.03097,0.02519,0.03024,999031202.94,1.784e-05,1.885e-05,1.723e-05,1.848e-05,7633307045667.0,,,,,,180.5,193.47,176.52,190.11,680145.27,,,,,,4.3251,4.7563,4.1089,4.7152,24176798.11,0.2443,0.2537,0.2415,0.2525,94146500.04,,,,,,1.0009,1.0016,1.0007,1.0013,23236148.52,1.918,2.051,1.846,2.03,3310872.69,2.2025,2.2791,2.1311,2.2607,114995506.56
285,2024-12-24,0.9264,0.9506,0.892,0.936,26842535.41,39.11,42.05,37.72,41.23,70602.74,461.0,478.8,450.4,470.3,28311.40333,694.3,699.0,682.7,696.8,9974.898,3.246e-05,3.395e-05,3.108e-05,3.344e-05,378326177957.0,94881.47,99486.08,93569.03,98663.58,12074.86103253,0.9533,1.0621,0.9062,1.0147,13092402.55,0.32494,0.3405,0.31617,0.33712,470425341.53,1.0773,1.0949,1.0142,1.0552,17737273.36,,,,,,,,,,,3422.53,3539.44,3358.19,3493.17,198264.00018,1.0034,1.0147,1.0021,1.0027,2585265.22,0.29181,0.3456,0.28142,0.3285,184744078.92,,,,,,,,,,,24.54,25.99,23.54,25.41,1990232.12,106.76,110.81,103.95,108.35,187832.9796,1.2107,1.2948,1.1829,1.2455,266910.43,0.03024,0.0376,0.02804,0.03586,1482802058.73,1.848e-05,1.954e-05,1.789e-05,1.926e-05,5873182117494.0,,,,,,190.11,199.0,186.15,197.1,382869.4,,,,,,4.7152,4.7728,4.4655,4.6058,19666271.92,0.2525,0.2593,0.2504,0.2563,70678737.52,,,,,,1.0013,1.0017,1.0004,1.0007,18594794.71,2.03,2.098,1.949,2.05,2158308.55,2.2607,2.3503,2.2136,2.3237,67077120.69
286,2024-12-25,0.936,0.9402,0.9,0.9176,14851692.71,41.23,41.86,39.83,40.27,30582.12,470.3,471.5,455.1,465.5,23377.31432,696.8,713.3,695.9,702.8,9384.611,3.344e-05,3.45e-05,3.244e-05,3.283e-05,329949490994.0,98663.58,99568.98,97632.02,99429.6,8840.29223619,1.0147,1.0662,1.0036,1.0238,8383962.004,0.33712,0.3422,0.32593,0.33438,348404211.52,1.0552,1.069,1.0008,1.0293,10914146.6,,,,,,,,,,,3493.17,3547.95,3440.95,3497.01,139012.66873,1.0027,1.0081,1.0026,1.0035,682876.07,0.3285,0.33525,0.30601,0.31288,105703809.07,,,,,,,,,,,25.41,25.59,24.15,24.44,1193100.97,108.35,110.68,106.93,109.82,133446.655,1.2455,1.2838,1.2201,1.2376,347807.44,0.03586,0.03949,0.0344,0.03773,1314329177.17,1.926e-05,1.937e-05,1.813e-05,1.854e-05,4497161141438.0,,,,,,197.1,201.85,195.06,197.45,348140.88,,,,,,4.6058,4.6436,4.4541,4.4977,14520986.02,0.2563,0.2589,0.2555,0.2579,56082141.61,,,,,,1.0007,1.0011,1.0006,1.0009,14343408.57,2.05,2.083,1.943,1.98,1677079.61,2.3237,2.3329,2.2617,2.2968,41924070.33
287,2024-12-26,0.9176,0.9279,0.8511,0.8611,22236758.58,40.27,40.73,36.98,37.32,31455.29,465.5,468.0,433.0,437.3,14883.25871,702.8,720.0,683.0,689.4,11001.923,3.283e-05,3.354e-05,3.011e-05,3.044e-05,301645601804.0,99429.6,99963.7,95199.14,95791.6,7691.45291206,1.0238,1.0289,0.895,0.9504,7512071.967,0.33438,0.338,0.30841,0.31273,411303200.95,1.0293,1.0428,0.9148,0.9262,11068952.64,,,,,,,,,,,3497.01,3514.94,3304.64,3335.05,154333.11743,1.0035,1.0046,1.0012,1.0016,1103428.07,0.31288,0.31764,0.28325,0.28469,99508701.44,,,,,,,,,,,24.44,24.7,22.42,22.67,1244245.48,109.82,110.34,101.09,102.26,157152.2827,1.2376,1.2431,1.1666,1.1754,180268.76,0.03773,0.04343,0.03609,0.03814,1670548226.05,1.854e-05,1.878e-05,1.704e-05,1.74e-05,5605367441060.0,,,,,,197.45,199.71,186.61,188.47,393090.84,,,,,,4.4977,4.5329,4.15,4.2031,17596641.75,0.2579,0.2589,0.2497,0.2537,67292821.47,,,,,,1.0009,1.0014,0.998,1.0011,21388851.93,1.98,2.009,1.818,1.839,1498074.02,2.2968,2.3163,2.1284,2.1558,76389017.06
288,2024-12-27,0.8611,0.9145,0.855,0.8771,15393070.21,37.32,39.03,36.32,36.56,32081.6,437.3,461.7,434.7,441.2,26093.28767,689.4,711.1,685.8,691.8,8698.258,3.044e-05,3.41e-05,2.991e-05,3.202e-05,585991192272.0,95791.6,97521.58,93503.0,94299.02,10957.49859362,0.9504,1.0128,0.8958,0.9003,7261176.574,0.31273,0.32491,0.30881,0.31177,367622879.57,0.9262,0.9957,0.8988,0.9048,10738146.57,,,,,,,,,,,3335.05,3443.18,3308.0,3333.51,181731.91926,1.0016,1.0048,1.0007,1.0015,3408493.67,0.28469,0.29713,0.27149,0.27635,91534251.73,,,,,,,,,,,22.67,23.67,21.37,21.57,1197069.96,102.26,106.53,99.71,100.59,172718.088,1.1754,1.2381,1.1697,1.1921,341593.66,0.03814,0.03825,0.03328,0.03392,925873816.95,1.74e-05,1.829e-05,1.725e-05,1.788e-05,5387977654022.0,,,,,,188.47,194.37,182.83,184.23,426564.45,,,,,,4.2031,4.4143,4.0065,4.0675,19826761.71,0.2537,0.2654,0.253,0.2594,92997238.03,,,,,,1.0011,1.0021,1.001,1.0014,35721795.97,1.839,1.935,1.798,1.828,1701372.55,2.1558,2.2381,2.1149,2.1457,67919455.31
289,2024-12-28,0.8771,0.8998,0.8662,0.8893,7859089.42,36.56,38.14,36.29,37.74,19060.16,441.2,453.8,438.3,451.7,12943.10934,691.8,731.1,691.3,722.1,9520.744,3.202e-05,3.348e-05,3.115e-05,3.273e-05,209852687824.0,94299.02,95724.49,94135.66,95300.01,5503.79013591,0.9003,1.0498,0.8843,1.0201,6793139.058,0.31177,0.32744,0.31134,0.3244,191199614.4,0.9048,0.9512,0.8836,0.9473,6564248.27,,,,,,,,,,,3333.51,3427.77,3322.23,3404.02,93407.23231,1.0015,1.0021,1.0008,1.0016,947676.56,0.27635,0.30337,0.2712,0.2945,74719624.02,,,,,,,,,,,21.57,22.37,21.06,21.99,909744.42,100.59,101.8,98.67,100.74,89316.2586,1.1921,1.2219,1.185,1.2125,135863.81,0.03392,0.037,0.03316,0.03604,786606415.19,1.788e-05,1.904e-05,1.776e-05,1.876e-05,3368592243625.0,,,,,,184.23,196.08,183.83,195.49,319014.53,,,,,,4.0675,4.2623,3.98,4.214,11865385.24,0.2594,0.2633,0.2566,0.2583,49800835.72,,,,,,1.0014,1.002,1.0014,1.0019,29020578.67,1.828,1.975,1.8,1.925,1581964.71,2.1457,2.2066,2.1337,2.1849,30143828.46
290,2024-12-29,0.8893,0.9121,0.8512,0.859,10593257.87,37.74,37.81,35.54,35.86,25103.28,451.7,453.9,435.4,439.0,8781.96754,722.1,724.6,690.0,694.8,6829.381,3.273e-05,3.281e-05,3.058e-05,3.085e-05,171122714730.0,95300.01,95339.99,93015.99,93738.2,5099.10492712,1.0201,1.0314,0.9291,0.9489,4977777.307,0.3244,0.32971,0.31192,0.31431,203997055.23,0.9473,0.9751,0.9156,0.9429,7543583.08,,,,,,,,,,,3404.02,3413.6,3326.17,3356.47,61569.89731,1.0016,1.0082,1.001,1.0015,2554634.82,0.2945,0.305,0.275,0.27888,59633704.51,,,,,,,,,,,21.99,22.02,20.77,20.95,687215.04,100.74,101.65,96.86,98.52,100944.9109,1.2125,1.2287,1.1875,1.2033,1429735.83,0.03604,0.03652,0.03151,0.03191,532326272.53,1.876e-05,1.919e-05,1.775e-05,1.79e-05,2607619719377.0,,,,,,195.49,197.71,188.58,189.94,313804.36,,,,,,4.214,4.27,4.0544,4.0932,8550571.46,0.2583,0.2634,0.2566,0.2577,72845140.46,,,,,,1.0019,1.0023,1.0014,1.0019,33066638.42,1.925,1.953,1.817,1.835,1143529.92,2.1849,2.1976,2.0709,2.0944,30318887.71
291,2024-12-30,0.859,0.9046,0.83,0.8613,21699149.04,35.86,37.17,34.88,35.97,40968.85,439.0,453.3,428.9,443.9,18785.33174,694.8,712.1,687.8,705.3,8844.51,3.085e-05,3.311e-05,3.016e-05,3.098e-05,327737999840.0,93738.2,95024.5,91532.58,92792.04,17570.99719338,0.9489,0.9983,0.8955,0.9307,7925629.852,0.31431,0.32322,0.30678,0.31393,423527424.5,0.9429,1.0184,0.9342,0.9533,14566965.14,,,,,,,,,,,3356.47,3437.54,3305.26,3361.84,277481.976,1.0015,1.0017,0.9999,1.0004,1273990.06,0.27888,0.291,0.26485,0.27846,94382382.28,,,,,,,,,,,20.95,21.83,20.1,20.58,956390.08,98.52,103.04,97.36,99.4,197236.7231,1.2033,1.2227,1.1758,1.209,800591.21,0.03191,0.03311,0.03015,0.03102,600306645.84,1.79e-05,1.898e-05,1.746e-05,1.848e-05,4685477295887.0,,,,,,189.94,196.43,185.9,191.37,502587.81,,,,,,4.0932,4.3758,3.9461,4.1806,17814047.31,0.2577,0.2598,0.2506,0.2535,75309526.66,,,,,,1.0019,1.0031,1.0008,1.0018,41151050.44,1.835,1.935,1.782,1.827,2299966.17,2.0944,2.1522,1.9969,2.0577,115694461.62
